stock_id,date,eps
1303,2019-09-30,1.01
1303,2019-12-31,0.52
1303,2020-03-31,0.13
1303,2020-06-30,0.27
1303,2020-09-30,1.31
1303,2020-12-31,1.53
1303,2021-03-31,2.23
1303,2021-06-30,2.9
1303,2021-09-30,2.92
1303,2021-12-31,2.2
1303,2022-03-31,1.9
1303,2022-06-30,1.81
1303,2022-09-30,0.42
1303,2022-12-31,-0.08
1303,2023-03-31,0.11
1303,2023-06-30,0.12
1303,2023-09-30,0.55
1303,2023-12-31,0.02
1303,2024-03-31,0.16
1303,2024-06-30,0.22
1303,2024-09-30,0.0
1303,2024-12-31,0.04
1303,2025-03-31,0.06
1303,2025-06-30,-0.52
1303,2025-09-30,0.41
1304,2017-03-31,0.29
1304,2017-06-30,0.21
1304,2017-09-30,0.34
1304,2017-12-31,0.22
1304,2018-03-31,0.24
1304,2018-06-30,0.25
1304,2018-09-30,0.11
1304,2018-12-31,-0.1
1304,2019-03-31,0.24
1304,2019-06-30,0.41
1304,2019-09-30,0.28
1304,2019-12-31,0.26
1304,2020-03-31,0.2
1304,2020-06-30,0.28
1304,2020-09-30,0.56
1304,2020-12-31,1.21
1304,2021-03-31,1.16
1304,2021-06-30,1.22
1304,2021-09-30,0.98
1304,2021-12-31,1.48
1304,2022-03-31,0.5
1304,2022-06-30,0.33
1304,2022-09-30,0.16
1304,2022-12-31,0.46
1304,2023-03-31,-0.09
1304,2023-06-30,0.03
1304,2023-09-30,0.21
1304,2023-12-31,-0.34
1304,2024-03-31,-0.37
1304,2024-06-30,-0.23
1304,2024-09-30,-0.62
1304,2024-12-31,-0.78
1304,2025-03-31,-0.59
1304,2025-06-30,-0.81
1304,2025-09-30,-0.45
1305,2017-03-31,0.79
1305,2017-06-30,0.49
1305,2017-09-30,0.56
1305,2017-12-31,0.74
1305,2018-03-31,1.1
1305,2018-06-30,0.72
1305,2018-09-30,0.48
1305,2018-12-31,0.22
1305,2019-03-31,0.36
1305,2019-06-30,0.08
1305,2019-09-30,0.33
1305,2019-12-31,0.45
1305,2020-03-31,0.59
1305,2020-06-30,-0.13
1305,2020-09-30,0.65
1305,2020-12-31,1.84
1305,2021-03-31,1.49
1305,2021-06-30,0.87
1305,2021-09-30,0.86
1305,2021-12-31,1.03
1305,2022-03-31,0.78
1305,2022-06-30,-0.16
1305,2022-09-30,-1.17
1305,2022-12-31,-0.09
1305,2023-03-31,0.4
1305,2023-06-30,0.0
1305,2023-09-30,0.25
1305,2023-12-31,-0.06
1305,2024-03-31,-0.05
1305,2024-06-30,0.16
1305,2024-09-30,-0.71
1305,2024-12-31,-0.62
1305,2025-03-31,-0.46
1305,2025-06-30,-0.7
1305,2025-09-30,-0.18
1307,2017-03-31,0.84
1307,2017-06-30,0.63
1307,2017-09-30,0.52
1307,2017-12-31,0.28
1307,2018-03-31,0.26
1307,2018-06-30,0.15
1307,2018-09-30,0.18
1307,2018-12-31,0.17
1307,2019-03-31,0.25
1307,2019-06-30,0.25
1307,2019-09-30,0.36
1307,2019-12-31,0.22
1307,2020-03-31,0.26
1307,2020-06-30,-0.2
1307,2020-09-30,0.25
1307,2020-12-31,0.24
1307,2021-03-31,0.51
1307,2021-06-30,0.14
1307,2021-09-30,-0.41
1307,2021-12-31,0.05
1307,2022-03-31,0.27
1307,2022-06-30,0.41
1307,2022-09-30,0.46
1307,2022-12-31,0.04
1307,2023-03-31,0.4
1307,2023-06-30,0.47
1307,2023-09-30,0.79
1307,2023-12-31,0.25
1307,2024-03-31,1.04
1307,2024-06-30,0.75
1307,2024-09-30,0.97
1307,2024-12-31,0.96
1307,2025-03-31,1.08
1307,2025-06-30,-0.12
1307,2025-09-30,1.05
1308,2017-03-31,0.3
1308,2017-06-30,0.33
1308,2017-09-30,0.29
1308,2017-12-31,0.17
1308,2018-03-31,0.16
1308,2018-06-30,0.13
1308,2018-09-30,0.19
1308,2018-12-31,0.04
1308,2019-03-31,0.25
1308,2019-06-30,0.37
1308,2019-09-30,0.37
1308,2019-12-31,0.49
1308,2020-03-31,0.26
1308,2020-06-30,0.37
1308,2020-09-30,0.33
1308,2020-12-31,0.94
1308,2021-03-31,0.95
1308,2021-06-30,1.59
1308,2021-09-30,1.1
1308,2021-12-31,1.58
1308,2022-03-31,0.39
1308,2022-06-30,0.78
1308,2022-09-30,0.76
1308,2022-12-31,0.51
1308,2023-03-31,-0.04
1308,2023-06-30,0.21
1308,2023-09-30,0.28
1308,2023-12-31,-0.25
1308,2024-03-31,-0.32
1308,2024-06-30,-0.12
1308,2024-09-30,-0.36
1308,2024-12-31,-0.46
1308,2025-03-31,-0.4
1308,2025-06-30,-0.5
1308,2025-09-30,-0.26
1309,2017-03-31,0.28
1309,2017-06-30,-0.2
1309,2017-09-30,0.71
1309,2017-12-31,0.74
1309,2018-03-31,0.58
1309,2018-06-30,0.59
1309,2018-09-30,0.0
1309,2018-12-31,-0.54
1309,2019-03-31,0.6
1309,2019-06-30,0.31
1309,2019-09-30,0.03
1309,2019-12-31,0.25
1309,2020-03-31,0.43
1309,2020-06-30,0.94
1309,2020-09-30,1.91
1309,2020-12-31,2.3
1309,2021-03-31,1.42
1309,2021-06-30,1.57
1309,2021-09-30,0.71
1309,2021-12-31,1.19
1309,2022-03-31,0.68
1309,2022-06-30,0.43
1309,2022-09-30,0.03
1309,2022-12-31,-0.1
1309,2023-03-31,-0.18
1309,2023-06-30,-0.04
1309,2023-09-30,-0.18
1309,2023-12-31,-0.29
1309,2024-03-31,-0.26
1309,2024-06-30,-0.09
1309,2024-09-30,-0.25
1309,2024-12-31,0.04
1309,2025-03-31,-0.14
1309,2025-06-30,-0.61
1309,2025-09-30,-0.18
1310,2017-03-31,0.83
1310,2017-06-30,0.19
1310,2017-09-30,0.71
1310,2017-12-31,0.27
1310,2018-03-31,0.75
1310,2018-06-30,0.65
1310,2018-09-30,0.8
1310,2018-12-31,0.1
1310,2019-03-31,0.63
1310,2019-06-30,0.59
1310,2019-09-30,0.39
1310,2019-12-31,0.06
1310,2020-03-31,-0.59
1310,2020-06-30,0.27
1310,2020-09-30,0.03
1310,2020-12-31,0.84
1310,2021-03-31,0.45
1310,2021-06-30,0.48
1310,2021-09-30,-0.28
1310,2021-12-31,-0.45
1310,2022-03-31,0.18
1310,2022-06-30,-0.28
1310,2022-09-30,-0.33
1310,2022-12-31,-0.28
1310,2023-03-31,0.0
1310,2023-06-30,-0.57
1310,2023-09-30,0.0
1310,2023-12-31,-0.31
1310,2024-03-31,-0.06
1310,2024-06-30,0.01
1310,2024-09-30,-0.34
1310,2024-12-31,-0.33
1310,2025-03-31,-0.34
1310,2025-06-30,-0.36
1310,2025-09-30,-0.24
1312,2017-03-31,0.86
1312,2017-06-30,0.22
1312,2017-09-30,1.36
1312,2017-12-31,1.2
1312,2018-03-31,1.08
1312,2018-06-30,0.88
1312,2018-09-30,1.04
1312,2018-12-31,0.26
1312,2019-03-31,0.65
1312,2019-06-30,0.77
1312,2019-09-30,0.53
1312,2019-12-31,0.32
1312,2020-03-31,0.02
1312,2020-06-30,0.76
1312,2020-09-30,1.56
1312,2020-12-31,2.18
1312,2021-03-31,2.13
1312,2021-06-30,1.82
1312,2021-09-30,1.61
1312,2021-12-31,0.91
1312,2022-03-31,0.65
1312,2022-06-30,-0.2
1312,2022-09-30,-0.69
1312,2022-12-31,-0.32
1312,2023-03-31,-0.16
1312,2023-06-30,-0.76
1312,2023-09-30,-0.22
1312,2023-12-31,-0.45
1312,2024-03-31,-0.44
1312,2024-06-30,-0.23
1312,2024-09-30,-0.29
1312,2024-12-31,-0.46
1312,2025-03-31,-0.61
1312,2025-06-30,-0.92
1312,2025-09-30,-1.33
1313,2017-03-31,0.27
1313,2017-06-30,0.21
1313,2017-09-30,1.09
1313,2017-12-31,0.45
1313,2018-03-31,0.37
1313,2018-06-30,0.09
1313,2018-09-30,0.22
1313,2018-12-31,-0.09
1313,2019-03-31,-0.11
1313,2019-06-30,-0.31
1313,2019-09-30,0.37
1313,2019-12-31,-0.06
1313,2020-03-31,-0.63
1313,2020-06-30,0.47
1313,2020-09-30,0.81
1313,2020-12-31,0.97
1313,2021-03-31,0.99
1313,2021-06-30,0.89
1313,2021-09-30,0.46
1313,2021-12-31,-0.68
1313,2022-03-31,0.74
1313,2022-06-30,-0.72
1313,2022-09-30,-0.65
1313,2022-12-31,-0.31
1313,2023-03-31,0.02
1313,2023-06-30,-0.48
1313,2023-09-30,0.39
1313,2023-12-31,-0.14
1313,2024-03-31,-0.59
1313,2024-06-30,-0.43
1313,2024-09-30,-0.55
1313,2024-12-31,-0.22
1313,2025-03-31,-0.2
1313,2025-06-30,-0.11
1313,2025-09-30,-0.25
1314,2017-03-31,0.57
1314,2017-06-30,1.28
1314,2017-09-30,0.26
1314,2017-12-31,0.44
1314,2018-03-31,0.41
1314,2018-06-30,0.45
1314,2018-09-30,0.61
1314,2018-12-31,0.12
1314,2019-03-31,0.11
1314,2019-06-30,0.23
1314,2019-09-30,0.06
1314,2019-12-31,0.21
1314,2020-03-31,0.0
1314,2020-06-30,0.14
1314,2020-09-30,-0.12
1314,2020-12-31,0.19
1314,2021-03-31,0.2
1314,2021-06-30,0.47
1314,2021-09-30,0.36
1314,2021-12-31,0.06
1314,2022-03-31,-0.09
1314,2022-06-30,-0.12
1314,2022-09-30,0.43
1314,2022-12-31,-0.16
1314,2023-03-31,-0.27
1314,2023-06-30,-0.21
1314,2023-09-30,-0.15
1314,2023-12-31,0.35
1314,2024-03-31,0.06
1314,2024-06-30,0.06
1314,2024-09-30,-0.15
1314,2024-12-31,0.1
1314,2025-03-31,-0.08
1314,2025-06-30,-0.43
1314,2025-09-30,-0.24
1315,2017-03-31,0.0
1315,2017-06-30,0.03
1315,2017-09-30,0.99
1315,2017-12-31,-0.12
1315,2018-03-31,-0.04
1315,2018-06-30,-0.05
1315,2018-09-30,1.56
1315,2018-12-31,-0.27
1315,2019-03-31,0.02
1315,2019-06-30,2.52
1315,2019-09-30,1.4
1315,2019-12-31,-0.29
1315,2020-03-31,0.05
1315,2020-06-30,27.38
1315,2020-09-30,2.15
1315,2020-12-31,2.39
1315,2021-03-31,0.24
1315,2021-06-30,-2.01
1315,2021-09-30,1.75
1315,2021-12-31,0.06
1315,2022-03-31,0.84
1315,2022-06-30,1.16
1315,2022-09-30,5.29
1315,2022-12-31,0.12
1315,2023-03-31,0.33
1315,2023-06-30,2.46
1315,2023-09-30,1.37
1315,2023-12-31,-0.5
1315,2024-03-31,0.42
1315,2024-06-30,0.62
1315,2024-09-30,0.46
1315,2024-12-31,0.65
1315,2025-03-31,0.16
1315,2025-06-30,-0.6
1315,2025-09-30,1.43
1316,2017-03-31,-0.33
1316,2017-06-30,-0.32
1316,2017-09-30,0.36
1316,2017-12-31,3.46
1316,2018-03-31,1.25
1316,2018-06-30,0.74
1316,2018-09-30,0.25
1316,2018-12-31,-0.85
1316,2019-03-31,-0.31
1316,2019-06-30,-0.22
1316,2019-09-30,-0.28
1316,2019-12-31,-0.15
1316,2020-03-31,-0.32
1316,2020-06-30,-0.26
1316,2020-09-30,0.63
1316,2020-12-31,0.15
1316,2021-03-31,-0.2
1316,2021-06-30,-0.07
1316,2021-09-30,-0.08
1316,2021-12-31,-0.15
1316,2022-03-31,-0.03
1316,2022-06-30,0.31
1316,2022-09-30,0.52
1316,2022-12-31,-0.1
1316,2023-03-31,-0.21
1316,2023-06-30,-0.13
1316,2023-09-30,-0.16
1316,2023-12-31,-0.18
1316,2024-03-31,-0.27
1316,2024-06-30,0.06
1316,2024-09-30,-0.11
1316,2024-12-31,-0.47
1316,2025-03-31,-0.34
1316,2025-06-30,-0.27
1316,2025-09-30,-0.13
1319,2017-03-31,0.86
1319,2017-06-30,0.99
1319,2017-09-30,1.0
1319,2017-12-31,1.11
1319,2018-03-31,0.84
1319,2018-06-30,0.98
1319,2018-09-30,0.62
1319,2018-12-31,0.82
1319,2019-03-31,0.85
1319,2019-06-30,0.9
1319,2019-09-30,0.75
1319,2019-12-31,0.86
1319,2020-03-31,0.63
1319,2020-06-30,-0.01
1319,2020-09-30,0.45
1319,2020-12-31,0.32
1319,2021-03-31,0.42
1319,2021-06-30,0.24
1319,2021-09-30,0.19
1319,2021-12-31,0.31
1319,2022-03-31,0.51
1319,2022-06-30,1.36
1319,2022-09-30,1.19
1319,2022-12-31,0.58
1319,2023-03-31,0.83
1319,2023-06-30,1.28
1319,2023-09-30,1.65
1319,2023-12-31,1.34
1319,2024-03-31,1.98
1319,2024-06-30,1.76
1319,2024-09-30,1.49
1319,2024-12-31,2.17
1319,2025-03-31,2.48
1319,2025-06-30,0.77
1319,2025-09-30,1.11
1321,2017-03-31,-0.32
1321,2017-06-30,-0.17
1321,2017-09-30,0.4
1321,2017-12-31,-0.28
1321,2018-03-31,0.18
1321,2018-06-30,-0.33
1321,2018-09-30,0.24
1321,2018-12-31,-0.42
1321,2019-03-31,0.14
1321,2019-06-30,-0.1
1321,2019-09-30,0.52
1321,2019-12-31,-0.03
1321,2020-03-31,1.37
1321,2020-06-30,0.57
1321,2020-09-30,0.68
1321,2020-12-31,0.62
1321,2021-03-31,1.13
1321,2021-06-30,-0.26
1321,2021-09-30,0.65
1321,2021-12-31,-0.07
1321,2022-03-31,-0.07
1321,2022-06-30,0.02
1321,2022-09-30,0.39
1321,2022-12-31,-0.53
1321,2023-03-31,0.59
1321,2023-06-30,0.09
1321,2023-09-30,0.22
1321,2023-12-31,-0.02
1321,2024-03-31,0.53
1321,2024-06-30,0.32
1321,2024-09-30,-0.11
1321,2024-12-31,0.02
1321,2025-03-31,-0.21
1321,2025-06-30,-0.39
1321,2025-09-30,-0.14
1323,2017-03-31,0.51
1323,2017-06-30,0.64
1323,2017-09-30,0.85
1323,2017-12-31,0.76
1323,2018-03-31,0.67
1323,2018-06-30,0.94
1323,2018-09-30,0.84
1323,2018-12-31,0.87
1323,2019-03-31,0.64
1323,2019-06-30,0.88
1323,2019-09-30,0.84
1323,2019-12-31,0.82
1323,2020-03-31,0.74
1323,2020-06-30,1.01
1323,2020-09-30,0.65
1323,2020-12-31,0.8
1323,2021-03-31,0.62
1323,2021-06-30,0.91
1323,2021-09-30,0.73
1323,2021-12-31,0.78
1323,2022-03-31,0.64
1323,2022-06-30,0.21
1323,2022-09-30,0.55
1323,2022-12-31,0.65
1323,2023-03-31,0.3
1323,2023-06-30,0.22
1323,2023-09-30,0.19
1323,2023-12-31,0.21
1323,2024-03-31,0.26
1323,2024-06-30,0.29
1323,2024-09-30,1.98
1323,2024-12-31,0.05
1323,2025-03-31,0.05
1323,2025-06-30,-0.05
1323,2025-09-30,0.06
1324,2017-03-31,1.02
1324,2017-06-30,-0.2
1324,2017-09-30,-0.03
1324,2017-12-31,0.01
1324,2018-03-31,-0.07
1324,2018-06-30,0.08
1324,2018-09-30,0.04
1324,2018-12-31,-0.03
1324,2019-03-31,-0.05
1324,2019-06-30,0.06
1324,2019-09-30,-0.03
1324,2019-12-31,0.06
1324,2020-03-31,0.11
1324,2020-06-30,-0.01
1324,2020-09-30,0.06
1324,2020-12-31,0.06
1324,2021-03-31,-0.04
1324,2021-06-30,0.0
1324,2021-09-30,-0.05
1324,2021-12-31,0.1
1324,2022-03-31,-0.03
1324,2022-06-30,-0.02
1324,2022-09-30,-0.01
1324,2022-12-31,0.12
1324,2023-03-31,0.09
1324,2023-06-30,0.12
1324,2023-09-30,0.24
1324,2023-12-31,0.08
1324,2024-03-31,0.0
1324,2024-06-30,0.02
1324,2024-09-30,-0.03
1324,2024-12-31,0.1
1324,2025-03-31,-0.08
1324,2025-06-30,-0.45
1324,2025-09-30,-0.13
1325,2017-03-31,0.02
1325,2017-06-30,0.14
1325,2017-09-30,0.17
1325,2017-12-31,0.18
1325,2018-03-31,0.1
1325,2018-06-30,0.28
1325,2018-09-30,0.15
1325,2018-12-31,0.17
1325,2019-03-31,0.13
1325,2019-06-30,0.14
1325,2019-09-30,0.06
1325,2019-12-31,0.1
1325,2020-03-31,1.45
1325,2020-06-30,7.21
1325,2020-09-30,8.04
1325,2020-12-31,6.46
1325,2021-03-31,1.84
1325,2021-06-30,1.63
1325,2021-09-30,-0.29
1325,2021-12-31,0.08
1325,2022-03-31,0.04
1325,2022-06-30,0.03
1325,2022-09-30,0.28
1325,2022-12-31,-0.16
1325,2023-03-31,-0.02
1325,2023-06-30,0.23
1325,2023-09-30,0.34
1325,2023-12-31,-0.34
1325,2024-03-31,0.16
1325,2024-06-30,-0.07
1325,2024-09-30,-0.22
1325,2024-12-31,-0.47
1325,2025-03-31,-0.02
1325,2025-06-30,-0.58
1325,2025-09-30,-0.05
1326,2017-03-31,2.0
1326,2017-06-30,1.45
1326,2017-09-30,3.1
1326,2017-12-31,2.78
1326,2018-03-31,2.22
1326,2018-06-30,2.45
1326,2018-09-30,3.39
1326,2018-12-31,0.3
1326,2019-03-31,1.46
1326,2019-06-30,0.99
1326,2019-09-30,2.18
1326,2019-12-31,0.26
1326,2020-03-31,-0.79
1326,2020-06-30,0.2
1326,2020-09-30,2.26
1326,2020-12-31,1.67
1326,2021-03-31,2.2
1326,2021-06-30,2.12
1326,2021-09-30,1.63
1326,2021-12-31,0.61
1326,2022-03-31,1.04
1326,2022-06-30,1.07
1326,2022-09-30,0.43
1326,2022-12-31,-1.28
1326,2023-03-31,-0.13
1326,2023-06-30,0.29
1326,2023-09-30,1.28
1326,2023-12-31,0.02
1326,2024-03-31,0.26
1326,2024-06-30,0.32
1326,2024-09-30,-0.33
1326,2024-12-31,-0.19
1326,2025-03-31,-0.08
1326,2025-06-30,-1.16
1326,2025-09-30,0.3
1337,2017-03-31,0.25
1337,2017-06-30,0.23
1337,2017-09-30,0.22
1337,2017-12-31,-0.02
1337,2018-03-31,-0.51
1337,2018-06-30,-0.56
1337,2018-09-30,-0.67
1337,2018-12-31,-5.28
1337,2019-03-31,-0.73
1337,2019-06-30,-0.69
1337,2019-09-30,-0.54
1337,2019-12-31,-0.43
1337,2020-03-31,-0.44
1337,2020-06-30,-0.42
1337,2020-09-30,-0.46
1337,2020-12-31,-3.56
1337,2021-03-31,-0.39
1337,2021-06-30,-0.38
1337,2021-09-30,-0.55
1337,2021-12-31,-0.39
1337,2022-03-31,-0.36
1337,2022-06-30,-0.45
1337,2022-09-30,-0.53
1337,2022-12-31,-0.43
1337,2023-03-31,-0.33
1337,2023-06-30,-0.35
1337,2023-09-30,-0.45
1337,2023-12-31,-0.4
1337,2024-03-31,-0.36
1337,2024-06-30,-0.34
1337,2024-09-30,-0.35
1337,2024-12-31,-0.49
1337,2025-03-31,-0.41
1337,2025-06-30,-0.39
1337,2025-09-30,-0.44
1338,2017-03-31,2.2
1338,2017-06-30,2.09
1338,2017-09-30,2.31
1338,2017-12-31,2.65
1338,2018-03-31,2.26
1338,2018-06-30,1.76
1338,2018-09-30,1.21
1338,2018-12-31,1.28
1338,2019-03-31,1.19
1338,2019-06-30,1.05
1338,2019-09-30,0.98
1338,2019-12-31,1.56
1338,2020-03-31,-0.16
1338,2020-06-30,0.31
1338,2020-09-30,1.12
1338,2020-12-31,2.24
1338,2021-03-31,1.37
1338,2021-06-30,0.29
1338,2021-09-30,1.01
1338,2021-12-31,1.37
1338,2022-03-31,1.62
1338,2022-06-30,-0.3
1338,2022-09-30,0.62
1338,2022-12-31,-0.31
1338,2023-03-31,-0.57
1338,2023-06-30,-1.13
1338,2023-09-30,0.21
1338,2023-12-31,-0.47
1338,2024-03-31,-0.3
1338,2024-06-30,0.1
1338,2024-09-30,-0.35
1338,2024-12-31,-0.59
1338,2025-03-31,-0.13
1338,2025-06-30,-2.0
1338,2025-09-30,0.13
1339,2017-03-31,-0.22
1339,2017-06-30,1.52
1339,2017-09-30,1.4
1339,2017-12-31,1.02
1339,2018-03-31,0.75
1339,2018-06-30,2.74
1339,2018-09-30,0.52
1339,2018-12-31,0.14
1339,2019-03-31,1.46
1339,2019-06-30,2.23
1339,2019-09-30,1.06
1339,2019-12-31,0.33
1339,2020-03-31,0.94
1339,2020-06-30,-0.27
1339,2020-09-30,0.52
1339,2020-12-31,0.4
1339,2021-03-31,0.78
1339,2021-06-30,-0.05
1339,2021-09-30,0.32
1339,2021-12-31,0.78
1339,2022-03-31,1.54
1339,2022-06-30,1.9
1339,2022-09-30,2.27
1339,2022-12-31,-0.2
1339,2023-03-31,0.87
1339,2023-06-30,1.64
1339,2023-09-30,2.03
1339,2023-12-31,1.34
1339,2024-03-31,1.8
1339,2024-06-30,1.22
1339,2024-09-30,1.05
1339,2024-12-31,0.94
1339,2025-03-31,0.97
1339,2025-06-30,-0.76
1339,2025-09-30,0.91
1340,2017-03-31,0.81
1340,2017-06-30,2.13
1340,2017-09-30,1.95
1340,2017-12-31,1.72
1340,2018-03-31,0.58
1340,2018-06-30,0.8
1340,2018-09-30,0.09
1340,2018-12-31,-0.5
1340,2019-03-31,-0.27
1340,2019-06-30,-0.52
1340,2019-09-30,-0.61
1340,2019-12-31,-1.47
1340,2020-03-31,-0.58
1340,2020-06-30,-0.54
1340,2020-09-30,-0.66
1340,2020-12-31,-0.77
1340,2021-03-31,-0.48
1340,2021-06-30,-0.77
1340,2021-09-30,-0.84
1340,2021-12-31,-1.26
1340,2022-03-31,-0.63
1340,2022-06-30,-0.68
1340,2022-09-30,-0.77
1340,2022-12-31,-0.73
1340,2023-03-31,-0.55
1340,2023-06-30,-0.64
1340,2023-09-30,-0.68
1340,2023-12-31,-3.77
1340,2024-03-31,-0.66
1340,2024-06-30,-0.77
1340,2024-09-30,-0.89
1340,2024-12-31,-2.96
1340,2025-03-31,-0.27
1340,2025-06-30,-0.42
1340,2025-09-30,-0.26
1341,2017-12-31,6.88
1341,2018-09-30,2.23
1341,2018-12-31,1.45
1341,2019-03-31,0.86
1341,2019-06-30,1.43
1341,2019-09-30,1.9
1341,2019-12-31,1.5
1341,2020-03-31,1.41
1341,2020-06-30,0.6
1341,2020-09-30,2.0
1341,2020-12-31,2.28
1341,2021-03-31,2.18
1341,2021-06-30,1.73
1341,2021-09-30,0.58
1341,2021-12-31,1.5
1341,2022-03-31,1.49
1341,2022-06-30,1.65
1341,2022-09-30,1.4
1341,2022-12-31,1.41
1341,2023-03-31,1.37
1341,2023-06-30,1.15
1341,2023-09-30,0.94
1341,2023-12-31,1.02
1341,2024-03-31,1.46
1341,2024-06-30,1.2
1341,2024-09-30,1.03
1341,2024-12-31,1.69
1341,2025-03-31,1.25
1341,2025-06-30,0.28
1341,2025-09-30,0.79
1342,2018-12-31,3.79
1342,2019-06-30,1.5
1342,2019-12-31,1.58
1342,2020-03-31,0.97
1342,2020-06-30,0.47
1342,2020-09-30,1.21
1342,2020-12-31,0.5
1342,2021-03-31,0.75
1342,2021-06-30,0.84
1342,2021-09-30,1.12
1342,2021-12-31,1.21
1342,2022-03-31,1.52
1342,2022-06-30,1.86
1342,2022-09-30,1.91
1342,2022-12-31,2.05
1342,2023-03-31,1.49
1342,2023-06-30,2.01
1342,2023-09-30,2.18
1342,2023-12-31,1.84
1342,2024-03-31,1.75
1342,2024-06-30,1.61
1342,2024-09-30,1.46
1342,2024-12-31,1.45
1342,2025-03-31,1.79
1342,2025-06-30,0.88
1342,2025-09-30,1.35
1342,2025-12-31,1.6
1402,2017-03-31,0.26
1402,2017-06-30,0.31
1402,2017-09-30,0.72
1402,2017-12-31,0.32
1402,2018-03-31,0.49
1402,2018-06-30,0.99
1402,2018-09-30,0.69
1402,2018-12-31,0.24
1402,2019-03-31,0.4
1402,2019-06-30,0.7
1402,2019-09-30,0.59
1402,2019-12-31,0.46
1402,2020-03-31,0.3
1402,2020-06-30,0.44
1402,2020-09-30,0.6
1402,2020-12-31,0.28
1402,2021-03-31,0.54
1402,2021-06-30,0.71
1402,2021-09-30,0.45
1402,2021-12-31,0.24
1402,2022-03-31,0.55
1402,2022-06-30,0.62
1402,2022-09-30,0.46
1402,2022-12-31,0.0
1402,2023-03-31,0.29
1402,2023-06-30,0.46
1402,2023-09-30,0.39
1402,2023-12-31,0.5
1402,2024-03-31,0.32
1402,2024-06-30,0.68
1402,2024-09-30,0.4
1402,2024-12-31,0.6
1402,2025-03-31,0.46
1402,2025-06-30,0.2
1402,2025-09-30,0.42
1409,2017-03-31,0.03
1409,2017-06-30,0.17
1409,2017-09-30,0.25
1409,2017-12-31,0.15
1409,2018-03-31,0.13
1409,2018-06-30,0.56
1409,2018-09-30,0.57
1409,2018-12-31,0.26
1409,2019-03-31,0.2
1409,2019-06-30,0.32
1409,2019-09-30,0.46
1409,2019-12-31,0.13
1409,2020-03-31,0.05
1409,2020-06-30,0.88
1409,2020-09-30,0.44
1409,2020-12-31,0.42
1409,2021-03-31,0.44
1409,2021-06-30,0.67
1409,2021-09-30,0.75
1409,2021-12-31,0.55
1409,2022-03-31,0.54
1409,2022-06-30,0.51
1409,2022-09-30,0.69
1409,2022-12-31,0.01
1409,2023-03-31,0.02
1409,2023-06-30,0.13
1409,2023-09-30,0.26
1409,2023-12-31,0.06
1409,2024-03-31,0.22
1409,2024-06-30,0.27
1409,2024-09-30,0.34
1409,2024-12-31,0.23
1409,2025-03-31,0.25
1409,2025-06-30,-0.07
1409,2025-09-30,0.79
1410,2017-03-31,0.22
1410,2017-06-30,0.41
1410,2017-09-30,0.32
1410,2017-12-31,0.33
1410,2018-03-31,0.25
1410,2018-06-30,0.48
1410,2018-09-30,0.36
1410,2018-12-31,0.35
1410,2019-03-31,0.2
1410,2019-06-30,0.27
1410,2019-09-30,0.29
1410,2019-12-31,0.18
1410,2020-03-31,0.26
1410,2020-06-30,0.19
1410,2020-09-30,0.22
1410,2020-12-31,0.28
1410,2021-03-31,0.26
1410,2021-06-30,0.38
1410,2021-09-30,0.33
1410,2021-12-31,0.32
1410,2022-03-31,0.13
1410,2022-06-30,0.24
1410,2022-09-30,0.25
1410,2022-12-31,0.28
1410,2023-03-31,0.09
1410,2023-06-30,0.11
1410,2023-09-30,0.12
1410,2023-12-31,-0.08
1410,2024-03-31,0.22
1410,2024-06-30,0.11
1410,2024-09-30,0.09
1410,2024-12-31,0.15
1410,2025-03-31,0.08
1410,2025-06-30,-0.1
1410,2025-09-30,0.43
1413,2017-03-31,-0.05
1413,2017-06-30,0.22
1413,2017-09-30,0.3
1413,2017-12-31,0.41
1413,2018-03-31,0.39
1413,2018-06-30,0.61
1413,2018-09-30,0.35
1413,2018-12-31,0.48
1413,2019-03-31,0.29
1413,2019-06-30,0.27
1413,2019-09-30,0.06
1413,2019-12-31,-0.1
1413,2020-03-31,-0.29
1413,2020-06-30,-0.48
1413,2020-09-30,-0.28
1413,2020-12-31,-0.18
1413,2021-03-31,0.05
1413,2021-06-30,0.19
1413,2021-09-30,0.22
1413,2021-12-31,0.34
1413,2022-03-31,0.34
1413,2022-06-30,0.51
1413,2022-09-30,-0.05
1413,2022-12-31,-0.05
1413,2023-03-31,-0.26
1413,2023-06-30,-0.27
1413,2023-09-30,-0.3
1413,2023-12-31,-0.18
1413,2024-03-31,-0.11
1413,2024-06-30,-0.11
1413,2024-09-30,0.03
1413,2024-12-31,0.02
1413,2025-03-31,-0.1
1413,2025-06-30,0.42
1413,2025-09-30,0.11
1413,2025-12-31,0.02
1414,2017-03-31,-0.02
1414,2017-06-30,0.03
1414,2017-09-30,0.48
1414,2017-12-31,-0.08
1414,2018-03-31,0.02
1414,2018-06-30,0.05
1414,2018-09-30,0.1
1414,2018-12-31,0.0
1414,2019-03-31,-0.05
1414,2019-06-30,-0.03
1414,2019-09-30,0.02
1414,2019-12-31,0.23
1414,2020-03-31,-0.1
1414,2020-06-30,0.09
1414,2020-09-30,0.22
1414,2020-12-31,0.06
1414,2021-03-31,0.08
1414,2021-06-30,0.14
1414,2021-09-30,0.28
1414,2021-12-31,0.15
