stock_id,date,cash_dividend,stock_dividend
1906,2017-07-06,1.5,0.0
1906,2018-07-06,1.0,0.0
1906,2019-06-30,0.5,0.0
1906,2020-07-15,0.5,0.0
1906,2021-07-15,0.4,0.0
1906,2022-07-13,0.6,0.0
1906,2023-07-12,0.5,0.0
1906,2024-07-10,0.15,0.0
1906,2025-07-10,0.1,0.0
1907,2018-07-18,0.6,0.0
1907,2019-07-22,0.6,0.0
1907,2020-07-21,0.7,0.0
1907,2021-06-15,1.5,0.0
1907,2022-07-23,1.5,0.0
1907,2023-07-19,0.9,0.0
1907,2024-07-19,0.9,0.0
1907,2025-07-19,0.8,0.0
1909,2017-07-16,1.48946704,0.0
1909,2017-08-01,0.0,0.0
1909,2018-07-10,1.75,0.0
1909,2018-11-23,0.0,0.0
1909,2019-07-06,0.5,0.0
1909,2019-11-12,0.0,0.0
1909,2020-07-08,0.3,0.0
1909,2020-11-13,0.0,0.0
1909,2021-07-08,0.6,0.0
1909,2022-07-11,1.2,0.0
1909,2022-12-11,0.0,0.0
1909,2023-07-10,0.25,0.0
2002,2017-08-01,0.85,0.0
2002,2018-08-01,0.88,0.0
2002,2019-08-01,1.0,0.0
2002,2020-08-01,0.5,0.0
2002,2021-09-06,0.3,0.0
2002,2022-08-01,3.1,0.0
2002,2023-08-01,1.0,0.0
2002,2024-08-01,0.35,0.0
2002,2025-08-01,0.33,0.0
2006,2017-08-12,1.3,0.0
2006,2018-07-07,1.4,0.0
2006,2019-07-22,1.2,0.0
2006,2020-06-20,1.35,0.0
2006,2021-07-03,1.5,0.0
2006,2022-04-02,6.4,0.0
2006,2023-04-05,3.5,0.0
2006,2024-03-30,4.2,0.0
2006,2025-03-26,4.0,0.0
2006,2026-03-28,4.3,0.0
2008,2023-07-31,0.52619827,0.0
2008,2024-07-20,1.0,0.0
2008,2025-07-19,0.5,0.0
2009,2021-09-20,0.8,0.0
2009,2022-07-22,1.0,0.0
2009,2023-07-25,0.4,0.0
2009,2025-07-28,0.5,0.0
2010,2017-07-10,0.7,0.0
2010,2018-07-09,0.5,0.0
2010,2019-07-27,0.56,0.0
2010,2020-07-17,0.3,0.0
2010,2021-07-17,0.6,0.0
2010,2022-04-29,1.3,0.0
2010,2023-07-24,0.6,0.0
2010,2024-07-12,1.0,0.0
2010,2025-04-25,1.3,0.0
2012,2017-08-30,0.75,0.0
2012,2018-07-08,0.75,0.0
2012,2019-07-19,1.3,0.0
2012,2020-07-11,1.2,0.0
2012,2021-04-03,0.6,0.0
2012,2021-12-04,0.5,0.0
2012,2022-04-03,1.0,0.0
2012,2022-09-17,0.0,0.5
2012,2022-12-13,0.5,0.0
2012,2023-07-03,1.0,0.0
2012,2024-07-06,0.91,0.0
2012,2025-09-01,1.0,0.0
2013,2017-07-26,0.26,0.0
2013,2018-07-25,0.24,0.0
2013,2019-07-24,0.47,0.0
2013,2020-07-27,0.81,0.0
2013,2021-09-05,2.8,0.0
2013,2022-07-27,2.0,0.0
2013,2023-07-05,1.7,0.0
2013,2024-07-10,1.9,0.0
2013,2025-07-20,2.0,0.0
2014,2019-08-01,0.1,0.0
2014,2021-09-01,0.3,0.0
2014,2022-08-01,2.8,0.0
2014,2023-08-01,0.35,0.0
2014,2024-08-01,0.1,0.0
2015,2017-07-01,3.0,0.0
2015,2018-07-14,3.5,0.0
2015,2019-07-07,4.0,0.0
2015,2020-07-05,3.0,0.0
2015,2021-08-28,3.5,0.0
2015,2022-04-15,5.0,0.0
2015,2023-04-06,4.0,0.0
2015,2024-04-19,3.5,0.0
2015,2025-04-03,3.5,0.0
2015,2026-04-02,3.3,0.0
2017,2017-06-26,0.35,0.0
2017,2018-06-18,0.45,0.4499999569
2017,2019-07-14,0.4,0.0
2017,2021-09-10,0.3,0.0
2017,2022-07-22,0.6,0.6
2017,2023-08-16,0.4,0.4
2020,2017-07-21,0.8,0.0
2020,2018-07-21,1.42,0.0
2020,2019-07-20,1.4,0.0
2020,2020-06-24,1.85,0.0
2020,2021-06-19,1.7,0.0
2020,2022-06-24,3.0,0.0
2020,2023-06-19,1.0,0.0
2020,2024-06-18,2.0,0.0
2020,2024-08-05,0.0,2.0
2020,2025-06-17,2.2,0.0
2022,2018-10-27,0.0,0.0
2022,2024-07-03,0.2,0.0
2023,2017-09-01,0.4,0.6
2023,2018-08-29,0.2,0.3
2023,2019-09-02,0.1,0.2
2023,2022-08-15,0.5,0.0
2023,2022-09-05,0.0,0.5
2023,2023-08-01,0.30152926,0.0
2023,2024-07-30,0.2,0.0
2023,2024-09-03,0.0,0.2
2024,2017-07-04,0.6,0.0
2024,2018-07-04,0.8,0.0
2024,2019-07-02,0.6,0.0
2024,2020-07-08,0.35,0.0
2024,2021-09-15,0.25,0.0
2024,2022-08-25,1.2,0.0
2024,2023-07-18,0.35,0.0
2027,2017-08-01,0.49752268,0.29851361
2027,2017-11-05,0.0,0.0
2027,2018-09-01,0.8,0.4
2027,2019-08-20,3.0,0.0
2027,2020-07-21,1.0,0.2
2027,2020-09-19,0.0,0.0
2027,2021-08-15,0.8,0.0
2027,2021-09-13,0.0,0.0
2027,2022-07-26,1.8,0.1
2027,2023-08-05,2.4,2.0
2027,2024-08-11,1.2,0.0
2027,2025-07-19,1.1,0.0
2028,2022-07-11,2.5,0.0
2028,2023-01-01,0.85331144,0.0
2028,2023-08-13,0.45,0.0
2028,2024-01-01,0.50049208,0.0
2028,2024-07-15,0.3,0.0
2028,2025-01-03,0.3,0.0
2029,2017-07-25,2.45,0.0
2029,2018-07-24,1.75,0.0
2029,2019-07-23,0.25,0.0
2029,2020-07-23,0.15,0.0
2029,2021-07-20,0.5,0.0
2029,2022-07-20,2.55,0.0
2029,2023-07-19,1.03,0.0
2029,2024-07-22,1.25,0.0
2029,2025-07-21,1.25,0.0
2030,2018-07-28,1.0,0.0
2030,2019-07-23,1.0,0.0
2030,2020-07-29,0.51069419,0.0
2030,2021-09-11,0.5,0.0
2030,2022-07-27,2.0,0.0
2030,2023-07-11,1.5,0.0
2030,2024-07-10,0.5,0.0
2030,2025-07-07,0.71156664,0.0
2031,2017-07-11,1.8,0.0
2031,2018-07-24,1.97667026,0.0
2031,2019-07-22,1.5,0.0
2031,2020-07-21,0.80911495,0.0
2031,2021-08-16,1.91973251,0.0
2031,2022-07-12,4.0,0.0
2031,2023-07-12,1.0,0.0
2031,2024-07-09,3.0,0.0
2031,2025-06-25,2.5,0.0
2032,2017-07-02,0.4,0.0
2032,2018-07-14,0.1,0.0
2032,2019-07-07,0.13,0.0
2032,2020-07-12,0.35,0.0
2032,2021-07-26,0.53,0.0
2032,2022-07-05,1.18,0.0
2032,2023-07-19,0.2,0.0
2032,2025-07-05,0.375,0.0
2033,2017-07-23,0.3,0.0
2033,2018-07-31,0.2,0.0
2033,2019-08-07,0.2,0.0
2033,2020-07-28,0.2,0.0
2033,2021-08-31,0.3,0.0
2033,2022-07-30,0.2,0.0
2033,2025-08-15,0.2,0.0
2034,2017-07-10,1.8,0.0
2034,2018-07-22,1.8,0.0
2034,2019-07-08,1.8,0.0
2034,2020-07-21,1.5,0.0
2034,2020-12-18,0.0,0.0
2034,2021-10-11,1.47501729,0.0
2034,2022-07-25,1.49760191,0.0
2034,2023-07-26,1.49590883,0.0
2034,2024-08-03,1.0,0.0
2034,2024-10-20,0.0,0.0
2034,2025-07-21,1.0,0.0
2038,2017-08-29,0.0,0.5000000057
2038,2021-08-31,0.5,0.0
2038,2022-09-03,1.5,0.0
2038,2023-09-03,0.0,0.5
2038,2025-09-03,0.0,0.2
2049,2017-08-22,1.6,0.2
2049,2018-07-29,3.5,0.3
2049,2019-08-13,7.0,0.3
2049,2020-08-18,1.8,0.3
2049,2020-11-11,0.0,0.0
2049,2021-08-19,2.0,0.0
2049,2021-09-23,0.0,0.3
2049,2022-07-18,4.5,0.0
2049,2023-07-12,5.5,0.0
2049,2024-07-16,2.5,0.0
2049,2025-07-23,2.4,0.0
2059,2017-09-04,8.25,0.0
2059,2018-09-04,5.0,0.0
2059,2019-09-02,9.5,0.0
2059,2020-09-02,8.0,0.0
2059,2021-09-01,6.12,0.0
2059,2022-09-05,10.88,0.0
2059,2023-09-04,20.0,0.0
2059,2024-09-04,14.19,0.0
2059,2025-09-03,32.2,0.0
2062,2017-11-06,0.99991318,0.0
2062,2018-11-06,0.3,0.0
2062,2019-09-30,0.3,0.0
2062,2020-09-26,0.1,0.0
2062,2021-08-10,0.0,0.0
2062,2021-10-04,0.08150945,0.0
2062,2022-11-23,0.5,0.0
2062,2023-07-31,1.0,0.0
2062,2024-07-29,0.8,0.0
2062,2025-09-03,1.8,0.0
2069,2017-08-01,1.63771176,0.0
2069,2018-07-30,1.54048017,0.0
2069,2018-09-11,0.0,0.0
2069,2019-08-02,2.5,0.0
2069,2020-08-03,0.5,0.0
2069,2021-08-10,0.55,0.0
2069,2021-10-03,0.0,0.0
2069,2022-07-18,2.2,0.0
2069,2023-07-17,1.0,0.0
2069,2024-07-06,0.5,0.0
2069,2025-06-28,0.9,0.0
2101,2017-05-22,1.14344611,0.0
2101,2018-05-27,0.7068576,0.0
2101,2019-06-08,0.2001031,0.0
2101,2019-08-28,0.5,0.0
2101,2020-03-19,0.75,0.0
2101,2020-09-01,0.35,0.0
2101,2021-05-18,0.6,0.0
2101,2025-03-28,0.5,0.0
2102,2017-07-18,0.1,0.0
2102,2021-11-15,0.02,0.0
2103,2017-08-05,1.0,0.0
2103,2018-07-24,0.96,0.0
2103,2019-09-07,0.98,0.0
2103,2020-07-25,0.5,0.0
2103,2021-08-31,0.36,0.0
2103,2022-07-25,2.4,0.0
2103,2023-07-05,1.08,0.0
2103,2024-07-10,0.5599999999999999,0.0
2103,2025-07-07,0.63,0.0
2104,2017-09-05,1.5,0.5
2104,2018-09-02,1.8,1.0
2104,2019-09-03,1.5,1.3
2104,2020-09-06,0.2,0.0
2104,2021-09-07,0.1,0.0
2104,2022-06-29,0.2,0.0
2104,2023-07-05,0.1,0.0
2105,2017-07-31,3.0,0.0
2105,2018-07-21,1.8,0.0
2105,2019-07-28,1.1,0.0
2105,2020-07-31,1.0,0.0
2105,2021-09-05,1.2,0.0
2105,2022-07-31,1.2,0.0
2105,2023-06-09,1.4,0.0
2105,2024-06-11,2.0,0.0
2105,2025-06-20,2.4,0.0
2106,2017-09-04,2.0,0.0
2106,2018-09-02,1.2,0.0
2106,2019-09-02,1.0,0.0
2106,2020-09-08,0.4,0.40003202
2106,2021-09-01,1.0,0.0
2106,2022-09-11,1.0,0.0
2106,2023-07-22,0.5,0.50010446
2106,2024-06-23,1.0,0.0
2106,2025-06-23,1.1,0.0
2107,2017-07-02,0.55361871,0.0
2107,2018-07-03,0.65,0.0
2107,2019-06-30,0.68,0.0
2107,2020-07-11,0.81793378,0.0
2107,2021-08-30,1.5,0.0
2107,2022-07-09,1.2,0.0
2107,2023-07-11,1.2,0.0
2107,2024-07-07,1.3,0.0
2107,2025-06-22,1.4,0.0
2108,2017-07-31,1.0,0.5
2108,2018-07-31,1.0,0.5
2108,2019-08-15,1.8,0.0
2108,2020-07-19,2.1,0.0
2108,2021-04-13,4.0,0.0
2108,2022-04-01,7.0,0.0
2108,2023-04-05,2.0,0.0
2108,2024-04-04,1.0,0.0
2108,2025-04-01,1.0,0.0
2109,2017-08-19,0.2,0.0
2109,2021-09-28,0.5,0.0
2109,2022-04-20,0.5,0.0
2109,2022-09-22,0.5,0.0
2109,2023-04-22,0.4,0.0
2109,2023-09-20,0.4,0.0
2109,2024-04-25,0.8,0.0
2109,2024-09-27,0.7,0.0
2109,2025-04-19,0.8,0.0
2109,2025-10-02,0.5,0.0
2114,2017-07-16,5.0,0.0
2114,2018-07-18,5.0,0.0
2114,2019-08-31,5.0,0.5
2114,2020-07-18,5.0,0.0
2114,2021-09-01,5.0,1.0
2114,2022-07-18,7.0,0.0
2114,2023-07-19,5.0,0.0
2114,2024-06-08,5.0,0.0
2114,2025-06-30,5.0,0.0
2115,2017-09-10,0.9997209,0.9997209
2115,2018-07-16,1.5,0.0
2115,2019-08-09,1.00000004,0.4999999573
2115,2020-08-31,2.20000009,0.4999999129
2115,2021-08-16,1.49999995,1.0000000553
2115,2022-07-12,2.0,0.0
2115,2023-07-04,1.3,0.0
2115,2024-07-22,1.0,0.4999999346
2115,2025-06-23,1.5,0.0
2201,2017-07-26,0.5,0.0
2201,2018-07-24,0.58,0.0
2201,2019-07-29,0.67,0.0
2201,2021-08-09,1.0,0.0
2201,2022-08-31,1.5,0.0
2201,2023-06-12,0.0,0.0
2201,2023-08-31,0.93457943,0.0
2201,2024-08-30,1.4,0.0
2201,2025-08-29,1.3,0.0
2204,2017-07-28,1.6,0.0
2204,2018-07-27,1.8,0.0
2204,2019-07-26,1.7,0.0
2204,2021-07-30,7.0,0.0
2204,2022-07-29,5.5,0.0
2204,2023-07-20,4.0,0.0
2204,2024-07-26,6.0,0.0
2204,2025-07-25,4.2,0.0
2206,2017-07-24,1.03381824,0.0
2206,2018-07-30,1.01815585,0.0
2206,2019-07-27,1.0,0.0
2206,2020-07-27,1.01008869,0.0
2206,2021-08-16,1.3088629,0.0
2206,2022-07-26,1.30024452,0.0
2206,2023-07-31,1.8,0.0
2206,2024-07-30,3.0,0.0
2206,2025-07-28,3.02781449,0.0
2207,2017-07-24,12.0,0.0
2207,2018-07-23,12.0,0.0
2207,2019-07-22,12.0,0.0
2207,2020-07-20,14.0,0.0
2207,2021-07-17,17.0,0.0
2207,2022-07-16,20.0,0.0
2207,2023-08-09,2.0,0.2
2207,2024-06-26,20.0,0.0
2207,2025-07-08,20.0,0.0
2208,2018-12-29,0.0,0.0
2208,2021-03-07,0.0,0.0
2208,2023-12-23,0.0,0.0
2211,2020-08-10,2.0,0.0
2211,2021-09-05,2.09157486,0.0
2211,2022-09-04,3.0,0.0
2211,2023-07-24,5.0,0.0
2211,2024-07-22,6.5,0.0
2211,2025-07-25,5.0,0.0
2227,2017-08-29,22.0,0.0
2227,2018-08-27,21.0,0.0
2227,2019-08-27,17.67,0.0
2227,2020-08-18,21.27,0.0
2227,2021-08-11,18.53,0.0
2227,2022-08-31,9.06,0.0
2227,2023-09-04,7.22,0.0
2227,2024-09-02,3.48,0.0
2227,2025-09-02,3.9,0.0
