stock_id,date,revenue
1471,2021-08-01,17251000
1471,2021-09-01,22488000
1471,2021-10-01,15098000
1471,2021-11-01,23028000
1471,2021-12-01,27034000
1471,2022-01-01,25983000
1471,2022-02-01,20861000
1471,2022-03-01,12292000
1471,2022-04-01,20983000
1471,2022-05-01,30035000
1471,2022-06-01,19012000
1471,2022-07-01,25811000
1471,2022-08-01,14981000
1471,2022-09-01,16873000
1471,2022-10-01,12776000
1471,2022-11-01,17324000
1471,2022-12-01,22945000
1471,2023-01-01,24096000
1471,2023-02-01,13175000
1471,2023-03-01,15693000
1471,2023-04-01,22464000
1471,2023-05-01,20940000
1471,2023-06-01,26705000
1471,2023-07-01,19050000
1471,2023-08-01,20416000
1471,2023-09-01,31576000
1471,2023-10-01,17794000
1471,2023-11-01,18841000
1471,2023-12-01,26255000
1471,2024-01-01,23733000
1471,2024-02-01,24544000
1471,2024-03-01,6610000
1471,2024-04-01,25387000
1471,2024-05-01,20300000
1471,2024-06-01,29830000
1471,2024-07-01,28328000
1471,2024-08-01,19763000
1471,2024-09-01,24686000
1471,2024-10-01,24269000
1471,2024-11-01,29773000
1471,2024-12-01,20559000
1471,2025-01-01,24244000
1471,2025-02-01,17875000
1471,2025-03-01,10461000
1471,2025-04-01,18779000
1471,2025-05-01,16805000
1471,2025-06-01,20039000
1471,2025-07-01,18232000
1471,2025-08-01,15135000
1471,2025-09-01,14065000
1471,2025-10-01,17269000
1471,2025-11-01,14076000
1471,2025-12-01,9019000
1471,2026-01-01,10886000
1471,2026-02-01,10320000
1472,2017-01-01,79981000
1472,2017-02-01,52101000
1472,2017-03-01,46692000
1472,2017-04-01,58926000
1472,2017-05-01,48691000
1472,2017-06-01,40485000
1472,2017-07-01,70247000
1472,2017-08-01,58169000
1472,2017-09-01,84199000
1472,2017-10-01,71079000
1472,2017-11-01,81522000
1472,2017-12-01,85382000
1472,2018-01-01,59436000
1472,2018-02-01,74332000
1472,2018-03-01,47083000
1472,2018-04-01,62001000
1472,2018-05-01,36288000
1472,2018-06-01,32120000
1472,2018-07-01,47318000
1472,2018-08-01,66560000
1472,2018-09-01,59429000
1472,2018-10-01,50234000
1472,2018-11-01,46210000
1472,2018-12-01,52456000
1472,2019-01-01,25216000
1472,2019-02-01,19548000
1472,2019-03-01,23271000
1472,2019-04-01,36607000
1472,2019-05-01,27124000
1472,2019-06-01,26377000
1472,2019-07-01,23638000
1472,2019-08-01,39469000
1472,2019-09-01,45827000
1472,2019-10-01,46955000
1472,2019-11-01,72822000
1472,2019-12-01,56311000
1472,2020-01-01,33933000
1472,2020-02-01,29339000
1472,2020-03-01,14607000
1472,2020-04-01,21347000
1472,2020-05-01,16507000
1472,2020-06-01,17240000
1472,2020-07-01,21547000
1472,2020-08-01,28745000
1472,2020-09-01,47230000
1472,2020-10-01,27688000
1472,2020-11-01,53190000
1472,2020-12-01,29569000
1472,2021-01-01,21894000
1472,2021-02-01,26601000
1472,2021-03-01,17850000
1472,2021-04-01,18633000
1472,2021-05-01,51915000
1472,2021-06-01,81123000
1472,2021-07-01,46556000
1472,2021-08-01,38944000
1472,2021-09-01,37903000
1472,2021-10-01,123398000
1472,2021-11-01,80778000
1472,2021-12-01,12574000
1472,2022-01-01,117223000
1472,2022-02-01,94781000
1472,2022-03-01,33487000
1472,2022-04-01,68661000
1472,2022-05-01,68295000
1472,2022-06-01,96289000
1472,2022-07-01,89237000
1472,2022-08-01,63099000
1472,2022-09-01,40293000
1472,2022-10-01,129228000
1472,2022-11-01,138536000
1472,2022-12-01,137607000
1472,2023-01-01,204493000
1472,2023-02-01,61007000
1472,2023-03-01,106740000
1472,2023-04-01,94220000
1472,2023-05-01,196668000
1472,2023-06-01,170957000
1472,2023-07-01,163809000
1472,2023-08-01,195647000
1472,2023-09-01,175397000
1472,2023-10-01,173810000
1472,2023-11-01,177308000
1472,2023-12-01,176859000
1472,2024-01-01,255111000
1472,2024-02-01,201234000
1472,2024-03-01,170695000
1472,2024-04-01,201384000
1472,2024-05-01,159846000
1472,2024-06-01,223172000
1472,2024-07-01,154125000
1472,2024-08-01,185298000
1472,2024-09-01,158084000
1472,2024-10-01,203874000
1472,2024-11-01,156230000
1472,2024-12-01,242909000
1472,2025-01-01,278616000
1472,2025-02-01,336700000
1472,2025-03-01,272165000
1472,2025-04-01,302184000
1472,2025-05-01,334481000
1472,2025-06-01,262247000
1472,2025-07-01,296420000
1472,2025-08-01,308984000
1472,2025-09-01,331244000
1472,2025-10-01,283394000
1472,2025-11-01,293847000
1472,2025-12-01,300744000
1472,2026-01-01,320728000
1472,2026-02-01,336469000
1473,2017-01-01,748353000
1473,2017-02-01,764222000
1473,2017-03-01,616554000
1473,2017-04-01,815382000
1473,2017-05-01,552709000
1473,2017-06-01,503918000
1473,2017-07-01,749555000
1473,2017-08-01,839430000
1473,2017-09-01,871017000
1473,2017-10-01,770190000
1473,2017-11-01,461467000
1473,2017-12-01,603504000
1473,2018-01-01,779283000
1473,2018-02-01,808378000
1473,2018-03-01,720386000
1473,2018-04-01,686894000
1473,2018-05-01,578803000
1473,2018-06-01,526060000
1473,2018-07-01,821492000
1473,2018-08-01,936009000
1473,2018-09-01,896058000
1473,2018-10-01,703900000
1473,2018-11-01,407865000
1473,2018-12-01,539692000
1473,2019-01-01,700515000
1473,2019-02-01,746584000
1473,2019-03-01,624697000
1473,2019-04-01,745383000
1473,2019-05-01,391520000
1473,2019-06-01,705402000
1473,2019-07-01,649785000
1473,2019-08-01,772497000
1473,2019-09-01,772965000
1473,2019-10-01,650505000
1473,2019-11-01,354161000
1473,2019-12-01,564510000
1473,2020-01-01,687386000
1473,2020-02-01,806567000
1473,2020-03-01,650767000
1473,2020-04-01,523620000
1473,2020-05-01,306666000
1473,2020-06-01,266508000
1473,2020-07-01,490280000
1473,2020-08-01,530119000
1473,2020-09-01,578104000
1473,2020-10-01,581438000
1473,2020-11-01,329912000
1473,2020-12-01,410395000
1473,2021-01-01,497702000
1473,2021-02-01,612453000
1473,2021-03-01,480887000
1473,2021-04-01,610081000
1473,2021-05-01,384725000
1473,2021-06-01,183663000
1473,2021-07-01,350096000
1473,2021-08-01,598052000
1473,2021-09-01,475063000
1473,2021-10-01,580293000
1473,2021-11-01,435361000
1473,2021-12-01,507273000
1473,2022-01-01,543668000
1473,2022-02-01,797210000
1473,2022-03-01,757514000
1473,2022-04-01,768899000
1473,2022-05-01,454728000
1473,2022-06-01,484028000
1473,2022-07-01,743969000
1473,2022-08-01,787362000
1473,2022-09-01,707355000
1473,2022-10-01,391158000
1473,2022-11-01,514145000
1473,2022-12-01,573336000
1473,2023-01-01,549939000
1473,2023-02-01,808935000
1473,2023-03-01,509235000
1473,2023-04-01,428536000
1473,2023-05-01,409020000
1473,2023-06-01,407637000
1473,2023-07-01,677989000
1473,2023-08-01,621373000
1473,2023-09-01,664222000
1473,2023-10-01,404571000
1473,2023-11-01,401621000
1473,2023-12-01,543815000
1473,2024-01-01,631256000
1473,2024-02-01,780692000
1473,2024-03-01,881966000
1473,2024-04-01,651311000
1473,2024-05-01,385844000
1473,2024-06-01,580785000
1473,2024-07-01,667981000
1473,2024-08-01,677950000
1473,2024-09-01,676301000
1473,2024-10-01,471729000
1473,2024-11-01,407687000
1473,2024-12-01,464416000
1473,2025-01-01,799778000
1473,2025-02-01,788461000
1473,2025-03-01,977784000
1473,2025-04-01,729893000
1473,2025-05-01,438282000
1473,2025-06-01,437767000
1473,2025-07-01,626872000
1473,2025-08-01,590440000
1473,2025-09-01,533721000
1473,2025-10-01,312482000
1473,2025-11-01,299854000
1473,2025-12-01,471307000
1473,2026-01-01,470114000
1473,2026-02-01,696586000
1474,2017-01-01,304842000
1474,2017-02-01,209404000
1474,2017-03-01,243096000
1474,2017-04-01,331820000
1474,2017-05-01,254395000
1474,2017-06-01,248157000
1474,2017-07-01,270085000
1474,2017-08-01,291934000
1474,2017-09-01,293755000
1474,2017-10-01,300176000
1474,2017-11-01,275655000
1474,2017-12-01,316589000
1474,2018-01-01,326511000
1474,2018-02-01,342782000
1474,2018-03-01,171433000
1474,2018-04-01,353957000
1474,2018-05-01,295293000
1474,2018-06-01,308233000
1474,2018-07-01,336701000
1474,2018-08-01,285269000
1474,2018-09-01,340168000
1474,2018-10-01,284759000
1474,2018-11-01,302267000
1474,2018-12-01,304915000
1474,2019-01-01,291782000
1474,2019-02-01,309742000
1474,2019-03-01,220731000
1474,2019-04-01,333464000
1474,2019-05-01,304444000
1474,2019-06-01,296464000
1474,2019-07-01,252790000
1474,2019-08-01,289874000
1474,2019-09-01,290603000
1474,2019-10-01,262086000
1474,2019-11-01,278500000
1474,2019-12-01,307532000
1474,2020-01-01,306183000
1474,2020-02-01,172985000
1474,2020-03-01,203686000
1474,2020-04-01,302680000
1474,2020-05-01,189267000
1474,2020-06-01,194160000
1474,2020-07-01,209272000
1474,2020-08-01,242144000
1474,2020-09-01,225541000
1474,2020-10-01,271516000
1474,2020-11-01,275559000
1474,2020-12-01,294124000
1474,2021-01-01,277543000
1474,2021-02-01,273395000
1474,2021-03-01,187312000
1474,2021-04-01,328823000
1474,2021-05-01,265400000
1474,2021-06-01,273149000
1474,2021-07-01,270784000
1474,2021-08-01,319317000
1474,2021-09-01,318031000
1474,2021-10-01,325217000
1474,2021-11-01,304949000
1474,2021-12-01,320263000
1474,2022-01-01,317229000
1474,2022-02-01,302638000
1474,2022-03-01,235820000
1474,2022-04-01,349784000
1474,2022-05-01,307823000
1474,2022-06-01,263236000
1474,2022-07-01,249746000
1474,2022-08-01,264396000
1474,2022-09-01,286882000
1474,2022-10-01,240259000
1474,2022-11-01,223226000
1474,2022-12-01,239942000
1474,2023-01-01,225268000
1474,2023-02-01,145194000
1474,2023-03-01,237080000
1474,2023-04-01,240011000
1474,2023-05-01,182117000
1474,2023-06-01,193819000
1474,2023-07-01,198878000
1474,2023-08-01,231620000
1474,2023-09-01,257924000
1474,2023-10-01,235637000
1474,2023-11-01,223492000
1474,2023-12-01,276872000
1474,2024-01-01,263082000
1474,2024-02-01,260413000
1474,2024-03-01,173028000
1474,2024-04-01,302186000
1474,2024-05-01,269977000
1474,2024-06-01,255047000
1474,2024-07-01,273608000
1474,2024-08-01,226583000
1474,2024-09-01,277986000
1474,2024-10-01,255691000
1474,2024-11-01,297605000
1474,2024-12-01,275599000
1474,2025-01-01,300454000
1474,2025-02-01,218813000
1474,2025-03-01,251702000
1474,2025-04-01,272895000
1474,2025-05-01,268202000
1474,2025-06-01,220982000
1474,2025-07-01,208386000
1474,2025-08-01,245238000
1474,2025-09-01,234702000
1474,2025-10-01,248010000
1474,2025-11-01,234708000
1474,2025-12-01,250181000
1474,2026-01-01,262667000
1474,2026-02-01,239437000
1475,2017-01-01,16892000
1475,2017-02-01,15663000
1475,2017-03-01,15711000
1475,2017-04-01,16324000
1475,2017-05-01,9967000
1475,2017-06-01,8651000
1475,2017-07-01,8842000
1475,2017-08-01,9585000
1475,2017-09-01,11829000
1475,2017-10-01,9986000
1475,2017-11-01,5555000
1475,2017-12-01,5205000
1475,2018-01-01,6577000
1475,2018-02-01,6492000
1475,2018-03-01,3550000
1475,2018-04-01,5631000
1475,2018-05-01,3568000
1475,2018-06-01,4615000
1475,2018-07-01,6225000
1475,2018-08-01,3325000
1475,2018-09-01,4738000
1475,2018-10-01,5267000
1475,2018-11-01,3005000
1475,2018-12-01,2444000
1475,2019-01-01,4673000
1475,2019-02-01,5920000
1475,2019-03-01,3549000
1475,2019-04-01,4857000
1475,2019-05-01,4594000
1475,2019-06-01,4582000
1475,2019-07-01,4790000
1475,2019-08-01,6346000
1475,2019-09-01,4280000
1475,2019-10-01,4135000
1475,2019-11-01,5871000
1475,2019-12-01,3635000
1475,2020-01-01,3963000
1475,2020-02-01,3117000
1475,2020-03-01,2240000
1475,2020-04-01,1640000
1475,2020-05-01,1694000
1475,2020-06-01,5601000
1475,2020-07-01,8841000
1475,2020-08-01,9420000
1475,2020-09-01,10597000
1475,2020-10-01,16286000
1475,2020-11-01,25080000
1475,2020-12-01,38238000
1475,2021-01-01,45360000
1475,2021-02-01,10361000
1475,2021-03-01,15339000
1475,2021-04-01,18677000
1475,2021-05-01,10945000
1475,2021-06-01,16641000
1475,2021-07-01,10071000
1475,2021-08-01,34187000
1475,2021-09-01,37495000
1475,2021-10-01,63250000
1475,2021-11-01,73270000
1475,2021-12-01,85892000
1475,2022-01-01,102007000
1475,2022-02-01,86843000
1475,2022-03-01,75864000
1475,2022-04-01,104181000
1475,2022-05-01,93918000
1475,2022-06-01,102710000
1475,2022-07-01,101592000
1475,2022-08-01,104255000
1475,2022-09-01,83865000
1475,2022-10-01,105736000
1475,2022-11-01,106418000
1475,2022-12-01,108272000
1475,2023-01-01,122090000
1475,2023-02-01,102647000
1475,2023-03-01,111247000
1475,2023-04-01,126325000
1475,2023-05-01,103880000
1475,2023-06-01,104923000
1475,2023-07-01,104764000
1475,2023-08-01,82345000
1475,2023-09-01,95610000
1475,2023-10-01,112605000
1475,2023-11-01,107714000
1475,2023-12-01,101949000
1475,2024-01-01,132193000
1475,2024-02-01,148039000
1475,2024-03-01,122214000
1475,2024-04-01,151176000
1475,2024-05-01,167726000
1475,2024-06-01,173903000
1475,2024-07-01,182370000
1475,2024-08-01,175414000
1475,2024-09-01,173771000
1475,2024-10-01,172791000
1475,2024-11-01,163143000
1475,2024-12-01,165087000
1475,2025-01-01,167736000
1475,2025-02-01,135817000
1475,2025-03-01,146029000
1475,2025-04-01,109086000
1475,2025-05-01,131032000
1475,2025-06-01,118462000
1475,2025-07-01,118949000
1475,2025-08-01,110781000
1475,2025-09-01,104301000
1475,2025-10-01,132193000
1475,2025-11-01,103424000
1475,2025-12-01,124001000
1475,2026-01-01,136128000
1475,2026-02-01,129122000
1476,2017-01-01,2240997000
1476,2017-02-01,1942609000
1476,2017-03-01,1428118000
1476,2017-04-01,1774591000
1476,2017-05-01,1795213000
1476,2017-06-01,1986147000
1476,2017-07-01,2160739000
1476,2017-08-01,1978862000
1476,2017-09-01,2040438000
1476,2017-10-01,2083256000
1476,2017-11-01,2268685000
1476,2017-12-01,2387900000
1476,2018-01-01,2379718000
1476,2018-02-01,2408736000
1476,2018-03-01,1723135000
1476,2018-04-01,2450866000
1476,2018-05-01,2314978000
1476,2018-06-01,2313682000
1476,2018-07-01,2297731000
1476,2018-08-01,2368209000
1476,2018-09-01,1958596000
1476,2018-10-01,2185499000
1476,2018-11-01,2703462000
1476,2018-12-01,2300148000
1476,2019-01-01,2556163000
1476,2019-02-01,2415301000
1476,2019-03-01,1611278000
1476,2019-04-01,2218399000
1476,2019-05-01,2040691000
1476,2019-06-01,2568553000
1476,2019-07-01,2329114000
1476,2019-08-01,2461906000
1476,2019-09-01,2483930000
1476,2019-10-01,2255515000
1476,2019-11-01,2649809000
1476,2019-12-01,2359195000
1476,2020-01-01,2743615000
1476,2020-02-01,2300958000
1476,2020-03-01,1807489000
1476,2020-04-01,1904112000
1476,2020-05-01,1490917000
1476,2020-06-01,2039347000
1476,2020-07-01,1918136000
1476,2020-08-01,2733446000
1476,2020-09-01,2040791000
1476,2020-10-01,2614618000
1476,2020-11-01,3128881000
1476,2020-12-01,2494282000
1476,2021-01-01,3702424000
1476,2021-02-01,2783179000
1476,2021-03-01,2324451000
1476,2021-04-01,3111846000
1476,2021-05-01,3158046000
1476,2021-06-01,3404550000
1476,2021-07-01,3224171000
1476,2021-08-01,3464533000
1476,2021-09-01,2544549000
1476,2021-10-01,2049715000
1476,2021-11-01,2534825000
1476,2021-12-01,3129326000
1476,2022-01-01,4187881000
1476,2022-02-01,3681106000
1476,2022-03-01,2772040000
1476,2022-04-01,3724585000
1476,2022-05-01,3702605000
1476,2022-06-01,3453892000
1476,2022-07-01,4058641000
1476,2022-08-01,3899629000
1476,2022-09-01,3913925000
1476,2022-10-01,2899990000
1476,2022-11-01,2255613000
1476,2022-12-01,2732916000
1476,2023-01-01,2639883000
1476,2023-02-01,2103889000
1476,2023-03-01,2000856000
1476,2023-04-01,2391946000
1476,2023-05-01,2536523000
1476,2023-06-01,2601391000
1476,2023-07-01,2683867000
1476,2023-08-01,2886521000
1476,2023-09-01,2704236000
1476,2023-10-01,2382299000
1476,2023-11-01,2856878000
1476,2023-12-01,2960536000
1476,2024-01-01,2681520000
1476,2024-02-01,2629261000
1476,2024-03-01,2181576000
1476,2024-04-01,2821844000
1476,2024-05-01,2869276000
1476,2024-06-01,3325039000
1476,2024-07-01,3398919000
1476,2024-08-01,3134777000
1476,2024-09-01,3707565000
1476,2024-10-01,3189368000
1476,2024-11-01,3300689000
1476,2024-12-01,2847744000
1476,2025-01-01,3422441000
1476,2025-02-01,3330196000
1476,2025-03-01,2633763000
1476,2025-04-01,3410647000
1476,2025-05-01,3390928000
1476,2025-06-01,3038307000
1476,2025-07-01,3288358000
1476,2025-08-01,3044362000
1476,2025-09-01,3348874000
1476,2025-10-01,3240190000
1476,2025-11-01,3072169000
1476,2025-12-01,2891719000
1476,2026-01-01,3300238000
1476,2026-02-01,3581621000
1477,2017-01-01,1750757000
1477,2017-02-01,1805828000
1477,2017-03-01,1619254000
1477,2017-04-01,2106121000
1477,2017-05-01,1460181000
1477,2017-06-01,1306139000
1477,2017-07-01,1920671000
1477,2017-08-01,2298797000
1477,2017-09-01,2072747000
1477,2017-10-01,2550600000
1477,2017-11-01,1992842000
1477,2017-12-01,1383993000
1477,2018-01-01,1857829000
1477,2018-02-01,1577461000
1477,2018-03-01,1699987000
1477,2018-04-01,1853640000
1477,2018-05-01,1617784000
1477,2018-06-01,1470164000
1477,2018-07-01,1977292000
1477,2018-08-01,2373439000
1477,2018-09-01,2118330000
1477,2018-10-01,3137792000
1477,2018-11-01,2245170000
1477,2018-12-01,1615263000
1477,2019-01-01,2243315000
1477,2019-02-01,2143944000
1477,2019-03-01,2075192000
1477,2019-04-01,2500439000
1477,2019-05-01,1819006000
1477,2019-06-01,2062743000
1477,2019-07-01,2298489000
1477,2019-08-01,2124835000
1477,2019-09-01,2416786000
1477,2019-10-01,3156364000
1477,2019-11-01,2237389000
1477,2019-12-01,2077871000
1477,2020-01-01,2134444000
1477,2020-02-01,2092533000
1477,2020-03-01,1693577000
1477,2020-04-01,2344774000
1477,2020-05-01,1133062000
1477,2020-06-01,1438613000
1477,2020-07-01,2153860000
1477,2020-08-01,2220229000
1477,2020-09-01,3116299000
1477,2020-10-01,2690100000
1477,2020-11-01,2123190000
1477,2020-12-01,1761346000
1477,2021-01-01,2156588000
1477,2021-02-01,2381607000
1477,2021-03-01,1806671000
1477,2021-04-01,2628521000
1477,2021-05-01,2345903000
1477,2021-06-01,1560469000
1477,2021-07-01,2214611000
1477,2021-08-01,3049327000
1477,2021-09-01,2754378000
1477,2021-10-01,2492715000
1477,2021-11-01,2262641000
1477,2021-12-01,2255666000
1477,2022-01-01,3177996000
1477,2022-02-01,2857690000
1477,2022-03-01,2557570000
1477,2022-04-01,2556267000
1477,2022-05-01,2312614000
1477,2022-06-01,2400651000
1477,2022-07-01,2627755000
1477,2022-08-01,3718403000
1477,2022-09-01,3261778000
1477,2022-10-01,2427157000
1477,2022-11-01,2431827000
1477,2022-12-01,2462831000
1477,2023-01-01,2468373000
1477,2023-02-01,2387509000
1477,2023-03-01,2653731000
1477,2023-04-01,2793020000
1477,2023-05-01,2098860000
1477,2023-06-01,2325560000
1477,2023-07-01,2799688000
1477,2023-08-01,2966123000
1477,2023-09-01,3505603000
1477,2023-10-01,2800342000
1477,2023-11-01,2477334000
1477,2023-12-01,2415601000
1477,2024-01-01,3235356000
1477,2024-02-01,2754588000
1477,2024-03-01,2726304000
1477,2024-04-01,3127137000
1477,2024-05-01,2234278000
1477,2024-06-01,2712528000
1477,2024-07-01,2747356000
1477,2024-08-01,3063423000
1477,2024-09-01,4110109000
1477,2024-10-01,3291362000
1477,2024-11-01,2647647000
1477,2024-12-01,2580773000
1477,2025-01-01,3528072000
1477,2025-02-01,3500665000
1477,2025-03-01,2969487000
1477,2025-04-01,3453770000
1477,2025-05-01,2364173000
1477,2025-06-01,2488629000
1477,2025-07-01,2836232000
1477,2025-08-01,2780854000
1477,2025-09-01,3745640000
1477,2025-10-01,2362510000
1477,2025-11-01,2128555000
1477,2025-12-01,2593161000
1477,2026-01-01,3204380000
1477,2026-02-01,2828261000
1503,2017-01-01,2145683000
1503,2017-02-01,1722035000
1503,2017-03-01,1526990000
1503,2017-04-01,1862396000
1503,2017-05-01,1703743000
1503,2017-06-01,1799183000
1503,2017-07-01,2044828000
1503,2017-08-01,1733671000
1503,2017-09-01,1919985000
1503,2017-10-01,1920479000
1503,2017-11-01,1971122000
1503,2017-12-01,1802085000
1503,2018-01-01,2233060000
1503,2018-02-01,2156908000
1503,2018-03-01,1567752000
1503,2018-04-01,2049965000
1503,2018-05-01,2058764000
1503,2018-06-01,2051431000
1503,2018-07-01,2221449000
1503,2018-08-01,2044950000
1503,2018-09-01,2068933000
1503,2018-10-01,2162647000
1503,2018-11-01,2083678000
1503,2018-12-01,2221828000
1503,2019-01-01,2295144000
1503,2019-02-01,2653863000
1503,2019-03-01,1684979000
1503,2019-04-01,2326833000
1503,2019-05-01,1952433000
1503,2019-06-01,2134006000
1503,2019-07-01,2504939000
1503,2019-08-01,1911565000
1503,2019-09-01,2069620000
1503,2019-10-01,2225612000
1503,2019-11-01,1987267000
1503,2019-12-01,2010847000
1503,2020-01-01,2358387000
1503,2020-02-01,2489575000
1503,2020-03-01,1620361000
1503,2020-04-01,2309826000
1503,2020-05-01,1884976000
1503,2020-06-01,1966320000
1503,2020-07-01,2137689000
1503,2020-08-01,1901013000
1503,2020-09-01,1935498000
1503,2020-10-01,2177328000
1503,2020-11-01,2207236000
1503,2020-12-01,1991320000
1503,2021-01-01,3063805000
1503,2021-02-01,2810779000
1503,2021-03-01,1784924000
1503,2021-04-01,2519443000
1503,2021-05-01,2429347000
1503,2021-06-01,2167952000
1503,2021-07-01,2423094000
1503,2021-08-01,2189672000
1503,2021-09-01,2339338000
1503,2021-10-01,2156922000
1503,2021-11-01,2079311000
1503,2021-12-01,2161437000
1503,2022-01-01,2623218000
1503,2022-02-01,2959059000
1503,2022-03-01,2017058000
1503,2022-04-01,2759545000
1503,2022-05-01,2398634000
1503,2022-06-01,2306919000
1503,2022-07-01,2905083000
1503,2022-08-01,2353474000
1503,2022-09-01,2575587000
1503,2022-10-01,2493434000
1503,2022-11-01,2581368000
1503,2022-12-01,2662000000
1503,2023-01-01,2733413000
1503,2023-02-01,3158454000
1503,2023-03-01,2629403000
1503,2023-04-01,3185995000
1503,2023-05-01,2710331000
1503,2023-06-01,2511880000
1503,2023-07-01,2453321000
1503,2023-08-01,2470239000
1503,2023-09-01,2843442000
1503,2023-10-01,2388149000
1503,2023-11-01,2343233000
1503,2023-12-01,2328632000
1503,2024-01-01,2806421000
1503,2024-02-01,3907628000
1503,2024-03-01,2869450000
1503,2024-04-01,3140811000
1503,2024-05-01,2953834000
1503,2024-06-01,2444165000
1503,2024-07-01,2773419000
1503,2024-08-01,2597572000
1503,2024-09-01,2536899000
1503,2024-10-01,2922673000
1503,2024-11-01,2587618000
1503,2024-12-01,2877350000
1503,2025-01-01,3459721000
1503,2025-02-01,4248122000
1503,2025-03-01,2920936000
1503,2025-04-01,3125640000
1503,2025-05-01,2568833000
1503,2025-06-01,2814376000
1503,2025-07-01,3476781000
1503,2025-08-01,2581751000
1503,2025-09-01,2857439000
1503,2025-10-01,2900356000
1503,2025-11-01,2648255000
1503,2025-12-01,2963128000
1503,2026-01-01,4072311000
1503,2026-02-01,4483948000
1504,2017-01-01,4607242000
1504,2017-02-01,3952621000
1504,2017-03-01,3689301000
1504,2017-04-01,4293193000
1504,2017-05-01,4307983000
1504,2017-06-01,4274984000
1504,2017-07-01,4653074000
1504,2017-08-01,4194880000
1504,2017-09-01,4241176000
1504,2017-10-01,4385380000
1504,2017-11-01,4015113000
1504,2017-12-01,4700806000
1504,2018-01-01,4485799000
1504,2018-02-01,4222993000
1504,2018-03-01,3566232000
1504,2018-04-01,4488763000
1504,2018-05-01,4313688000
1504,2018-06-01,4332559000
1504,2018-07-01,4439028000
1504,2018-08-01,3955760000
1504,2018-09-01,4081151000
1504,2018-10-01,4187038000
1504,2018-11-01,4023075000
1504,2018-12-01,4363190000
1504,2019-01-01,4472265000
1504,2019-02-01,3969809000
1504,2019-03-01,3410332000
1504,2019-04-01,4099679000
1504,2019-05-01,3883445000
1504,2019-06-01,4335615000
1504,2019-07-01,4365723000
1504,2019-08-01,4115430000
1504,2019-09-01,3656358000
1504,2019-10-01,4086750000
1504,2019-11-01,3879865000
1504,2019-12-01,3928027000
1504,2020-01-01,4370102000
1504,2020-02-01,3799231000
1504,2020-03-01,3020654000
1504,2020-04-01,3693406000
1504,2020-05-01,3409349000
1504,2020-06-01,3443947000
1504,2020-07-01,4406855000
1504,2020-08-01,3940025000
1504,2020-09-01,3678179000
1504,2020-10-01,3786157000
1504,2020-11-01,3589714000
1504,2020-12-01,3927983000
1504,2021-01-01,4868158000
1504,2021-02-01,3939500000
1504,2021-03-01,3362861000
1504,2021-04-01,4157489000
1504,2021-05-01,4105072000
1504,2021-06-01,4312815000
1504,2021-07-01,4397835000
1504,2021-08-01,4251967000
1504,2021-09-01,4386806000
1504,2021-10-01,4413724000
1504,2021-11-01,4280930000
1504,2021-12-01,4594287000
1504,2022-01-01,5126901000
1504,2022-02-01,4670154000
1504,2022-03-01,4029547000
1504,2022-04-01,5176830000
1504,2022-05-01,4434537000
1504,2022-06-01,4805903000
1504,2022-07-01,5369300000
1504,2022-08-01,5228346000
1504,2022-09-01,4690410000
1504,2022-10-01,4857361000
1504,2022-11-01,4733008000
1504,2022-12-01,5053213000
1504,2023-01-01,5159923000
1504,2023-02-01,4523185000
1504,2023-03-01,4601348000
1504,2023-04-01,5587645000
1504,2023-05-01,4601813000
1504,2023-06-01,5109505000
1504,2023-07-01,5420093000
1504,2023-08-01,4887315000
1504,2023-09-01,4999513000
1504,2023-10-01,5300860000
1504,2023-11-01,4664515000
1504,2023-12-01,4688624000
1504,2024-01-01,5046457000
1504,2024-02-01,4907676000
1504,2024-03-01,4170040000
1504,2024-04-01,4652251000
1504,2024-05-01,4778624000
1504,2024-06-01,4872215000
1504,2024-07-01,4847659000
1504,2024-08-01,4681158000
1504,2024-09-01,4454245000
1504,2024-10-01,4368723000
1504,2024-11-01,4243665000
1504,2024-12-01,4599582000
1504,2025-01-01,4896550000
1504,2025-02-01,4303352000
1504,2025-03-01,4435229000
1504,2025-04-01,4962534000
1504,2025-05-01,4955077000
1504,2025-06-01,5142957000
1504,2025-07-01,5269401000
1504,2025-08-01,4857940000
1504,2025-09-01,4629290000
1504,2025-10-01,5202947000
1504,2025-11-01,4968473000
1504,2025-12-01,4680840000
1504,2026-01-01,5662223000
1504,2026-02-01,4643699000
1506,2017-01-01,151310000
1506,2017-02-01,110090000
1506,2017-03-01,110119000
1506,2017-04-01,131440000
1506,2017-05-01,107054000
1506,2017-06-01,120675000
1506,2017-07-01,111400000
1506,2017-08-01,102914000
1506,2017-09-01,111171000
1506,2017-10-01,107568000
1506,2017-11-01,121929000
1506,2017-12-01,124605000
1506,2018-01-01,108255000
1506,2018-02-01,114989000
1506,2018-03-01,103506000
1506,2018-04-01,98166000
1506,2018-05-01,106492000
1506,2018-06-01,106569000
1506,2018-07-01,97959000
1506,2018-08-01,98523000
1506,2018-09-01,92547000
1506,2018-10-01,94606000
1506,2018-11-01,108621000
1506,2018-12-01,91505000
1506,2019-01-01,87201000
1506,2019-02-01,93504000
1506,2019-03-01,81127000
1506,2019-04-01,120979000
1506,2019-05-01,107664000
1506,2019-06-01,113681000
1506,2019-07-01,105042000
1506,2019-08-01,100913000
