stock_id,name,foreign,trust,dealer,volume,total_inst,inst_buy_ratio,date
6438,迅得,66537.0,0.0,114541.0,1186895.0,181078.0,15.26,2026-06-18
6442,光聖,70313.0,-5000.0,9865.0,657830.0,75178.0,11.43,2026-06-18
6443,元晶,-2186598.0,0.0,4300.0,11579074.0,-2182298.0,-18.85,2026-06-18
6446,藥華藥,886557.0,11251.0,8437.0,2843156.0,906245.0,31.87,2026-06-18
6449,鈺邦,-846156.0,0.0,12195.0,4942229.0,-833961.0,-16.87,2026-06-18
6451,訊芯-KY,-428402.0,0.0,-4538.0,4036949.0,-432940.0,-10.72,2026-06-18
6456,GIS-KY,-939558.0,0.0,10876.0,6567679.0,-928682.0,-14.14,2026-06-18
6464,台數科,-5000.0,0.0,-1000.0,9607.0,-6000.0,-62.45,2026-06-18
6472,保瑞,469981.0,-18411.0,21806.0,1287852.0,473376.0,36.76,2026-06-18
6477,安集,-233299.0,0.0,215.0,441827.0,-233084.0,-52.75,2026-06-18
6491,晶碩,349224.0,50000.0,12288.0,749542.0,411512.0,54.9,2026-06-18
6504,南六,12000.0,0.0,0.0,51499.0,12000.0,23.3,2026-06-18
6505,台塑化,3813660.0,-1410991.0,-69777.0,13997185.0,2332892.0,16.67,2026-06-18
6515,穎崴,10261.0,8987.0,-3083.0,195369.0,16165.0,8.27,2026-06-18
6525,捷敏-KY,571318.0,-5547.0,109047.0,4186904.0,674818.0,16.12,2026-06-18
6526,達發,166403.0,11000.0,-818.0,988525.0,176585.0,17.86,2026-06-18
6531,愛普*,-425833.0,-38000.0,50026.0,5511532.0,-413807.0,-7.51,2026-06-18
6533,晶心科,24652.0,0.0,151.0,287777.0,24803.0,8.62,2026-06-18
6534,正瀚-創,-7000.0,0.0,139.0,31452.0,-6861.0,-21.81,2026-06-18
6541,泰福-KY,1000.0,0.0,-3000.0,337648.0,-2000.0,-0.59,2026-06-18
6550,北極星藥業-KY,140628.0,0.0,-2000.0,1766322.0,138628.0,7.85,2026-06-18
6552,易華電,-64779.0,0.0,-1000.0,443851.0,-65779.0,-14.82,2026-06-18
6558,興能高,162000.0,0.0,0.0,414281.0,162000.0,39.1,2026-06-18
6573,虹揚-KY,209000.0,0.0,5683.0,627682.0,214683.0,34.2,2026-06-18
6579,研揚,91620.0,0.0,3190.0,820612.0,94810.0,11.55,2026-06-18
6581,鋼聯,500.0,0.0,0.0,15623.0,500.0,3.2,2026-06-18
6582,申豐,-5500.0,0.0,0.0,67285.0,-5500.0,-8.17,2026-06-18
6585,鼎基,14059.0,0.0,-945.0,743593.0,13114.0,1.76,2026-06-18
6589,台康生技,429249.0,0.0,1000.0,1186411.0,430249.0,36.26,2026-06-18
6591,動力-KY,44089.0,0.0,-1383.0,135288.0,42706.0,31.57,2026-06-18
6592,和潤企業,25768.0,-1000.0,10000.0,550857.0,34768.0,6.31,2026-06-18
6598,ABC-KY,-44940.0,0.0,3000.0,132028.0,-41940.0,-31.77,2026-06-18
6605,帝寶,-110576.0,0.0,3823.0,592139.0,-106753.0,-18.03,2026-06-18
6606,建德工業,-1000.0,0.0,-2000.0,130068.0,-3000.0,-2.31,2026-06-18
6614,資拓宏宇,-14000.0,0.0,0.0,137065.0,-14000.0,-10.21,2026-06-18
6625,必應,62000.0,0.0,0.0,213168.0,62000.0,29.09,2026-06-18
6641,基士德-KY,2000.0,0.0,3106.0,57211.0,5106.0,8.92,2026-06-18
6645,金萬林-創,8000.0,0.0,-3137.0,100579.0,4863.0,4.84,2026-06-18
6657,華安,4000.0,0.0,-1000.0,102940.0,3000.0,2.91,2026-06-18
6658,聯策,-274288.0,0.0,79900.0,1627194.0,-194388.0,-11.95,2026-06-18
6666,羅麗芬-KY,1000.0,0.0,2000.0,37052.0,3000.0,8.1,2026-06-18
6668,中揚光,-216000.0,0.0,-13553.0,6827610.0,-229553.0,-3.36,2026-06-18
6669,緯穎,-353008.0,-4766.0,31515.0,1753502.0,-326259.0,-18.61,2026-06-18
6670,復盛應用,-705061.0,247207.0,-57010.0,1177877.0,-514864.0,-43.71,2026-06-18
6671,三能-KY,17000.0,0.0,14737.0,142289.0,31737.0,22.3,2026-06-18
6672,騰輝電子-KY,1958685.0,0.0,78576.0,7230125.0,2037261.0,28.18,2026-06-18
6674,鋐寶科技,1000.0,0.0,1000.0,28520.0,2000.0,7.01,2026-06-18
6689,伊雲谷,-63400.0,0.0,-2248.0,294187.0,-65648.0,-22.32,2026-06-18
6691,洋基工程,79732.0,19000.0,6285.0,734853.0,105017.0,14.29,2026-06-18
6695,芯鼎,559881.0,0.0,247.0,2758613.0,560128.0,20.3,2026-06-18
6698,旭暉應材,242000.0,0.0,489.0,1515518.0,242489.0,16.0,2026-06-18
6706,惠特,-31708.0,0.0,61812.0,3437660.0,30104.0,0.88,2026-06-18
6715,嘉基,6761.0,0.0,-16002.0,621757.0,-9241.0,-1.49,2026-06-18
6719,力智,1259736.0,0.0,62502.0,4105995.0,1322238.0,32.2,2026-06-18
6722,輝創,-15729.0,0.0,-1000.0,37418.0,-16729.0,-44.71,2026-06-18
6742,澤米,-1116605.0,0.0,-30535.0,18058340.0,-1147140.0,-6.35,2026-06-18
6743,安普新,-42000.0,0.0,-1000.0,192267.0,-43000.0,-22.36,2026-06-18
6753,龍德造船,110225.0,0.0,74819.0,455057.0,185044.0,40.66,2026-06-18
6754,匯僑設計,4000.0,0.0,0.0,17364.0,4000.0,23.04,2026-06-18
6756,威鋒電子,89205.0,0.0,1000.0,476003.0,90205.0,18.95,2026-06-18
6757,台灣虎航,-1627942.0,0.0,-35308.0,6110394.0,-1663250.0,-27.22,2026-06-18
6768,志強-KY,-149944.0,-5827.0,2043.0,358131.0,-153728.0,-42.93,2026-06-18
6770,力積電,14672197.0,1746000.0,2189116.0,245700060.0,18607313.0,7.57,2026-06-18
6771,平和環保-創,1000.0,0.0,0.0,82000.0,1000.0,1.22,2026-06-18
6776,展碁國際,-104869.0,0.0,0.0,341471.0,-104869.0,-30.71,2026-06-18
6781,AES-KY,82486.0,15982.0,-636.0,1161735.0,97832.0,8.42,2026-06-18
6782,視陽,20904.0,29000.0,4387.0,345701.0,54291.0,15.7,2026-06-18
6789,采鈺,653583.0,-2000.0,38669.0,4047781.0,690252.0,17.05,2026-06-18
6790,永豐實,-18000.0,0.0,0.0,201393.0,-18000.0,-8.94,2026-06-18
6792,詠業,39820.0,0.0,0.0,176543.0,39820.0,22.56,2026-06-18
6794,向榮生技,-7000.0,0.0,0.0,41189.0,-7000.0,-16.99,2026-06-18
6796,晉弘,-13000.0,0.0,-1000.0,61313.0,-14000.0,-22.83,2026-06-18
6799,來頡,304001.0,0.0,24822.0,1148969.0,328823.0,28.62,2026-06-18
6805,富世達,-485.0,-103000.0,16313.0,873086.0,-87172.0,-9.98,2026-06-18
6806,森崴能源,-2114656.0,0.0,0.0,4347126.0,-2114656.0,-48.64,2026-06-18
6807,峰源-KY,2000.0,0.0,-2000.0,11000.0,0.0,0.0,2026-06-18
6830,汎銓,97833.0,0.0,1505.0,851108.0,99338.0,11.67,2026-06-18
6831,邁科,312013.0,0.0,4562.0,892908.0,316575.0,35.45,2026-06-18
6834,天二科技,-55000.0,0.0,-19014.0,1227755.0,-74014.0,-6.03,2026-06-18
6835,圓裕,0.0,0.0,0.0,45488.0,0.0,0.0,2026-06-18
6838,台新藥,3000.0,0.0,3000.0,157594.0,6000.0,3.81,2026-06-18
6854,錼創科技-KY創,35497.0,0.0,-307.0,331928.0,35190.0,10.6,2026-06-18
6861,睿生光電,257266.0,0.0,4707.0,1470777.0,261973.0,17.81,2026-06-18
6862,三集瑞-KY,131000.0,0.0,71793.0,1106835.0,202793.0,18.32,2026-06-18
6863,永道-KY,3000.0,0.0,-1000.0,95479.0,2000.0,2.09,2026-06-18
6869,雲豹能源,-5827.0,0.0,-1167.0,541157.0,-6994.0,-1.29,2026-06-18
6873,泓德能源,7879.0,0.0,-7577.0,568361.0,302.0,0.05,2026-06-18
6885,全福生技,-51000.0,0.0,-1000.0,346927.0,-52000.0,-14.99,2026-06-18
6887,寶綠特-KY,-9000.0,0.0,-1000.0,24075.0,-10000.0,-41.54,2026-06-18
6890,來億-KY,57038.0,0.0,-5351.0,392199.0,51687.0,13.18,2026-06-18
6901,鑽石投資,174501.0,0.0,17000.0,3578798.0,191501.0,5.35,2026-06-18
6902,GOGOLOOK,-5338.0,0.0,0.0,115140.0,-5338.0,-4.64,2026-06-18
6906,現觀科,-22000.0,0.0,-49.0,217024.0,-22049.0,-10.16,2026-06-18
6908,宏碁遊戲-創,0.0,0.0,110.0,4482.0,110.0,2.45,2026-06-18
6909,創控,2000.0,0.0,0.0,536234.0,2000.0,0.37,2026-06-18
6914,阜爾運通,8000.0,0.0,3000.0,31878.0,11000.0,34.51,2026-06-18
6916,華凌,20000.0,0.0,11000.0,198356.0,31000.0,15.63,2026-06-18
6918,愛派司,2000.0,0.0,0.0,32155.0,2000.0,6.22,2026-06-18
6919,康霈*,25485783.0,-24869246.0,191091.0,53934831.0,807628.0,1.5,2026-06-18
6921,嘉雨思-創,42000.0,0.0,3000.0,63843.0,45000.0,70.49,2026-06-18
6923,中台,-12000.0,0.0,-339.0,166103.0,-12339.0,-7.43,2026-06-18
6924,榮惠-KY創,-1000.0,0.0,0.0,52626.0,-1000.0,-1.9,2026-06-18
6928,攸泰科技,9000.0,0.0,-1000.0,90450.0,8000.0,8.84,2026-06-18
6931,青松健康,-12000.0,0.0,-2000.0,80961.0,-14000.0,-17.29,2026-06-18
6933,AMAX-KY,50.0,0.0,1147.0,97071.0,1197.0,1.23,2026-06-18
6934,心誠鎂,44800.0,0.0,0.0,208403.0,44800.0,21.5,2026-06-18
6936,永鴻生技,-2000.0,0.0,0.0,8627.0,-2000.0,-23.18,2026-06-18
6937,天虹,138370.0,-130000.0,15134.0,558001.0,23504.0,4.21,2026-06-18
6944,兆聯實業,167911.0,0.0,5956.0,680017.0,173867.0,25.57,2026-06-18
6949,沛爾生醫-創,171025.0,0.0,-14452.0,740735.0,156573.0,21.14,2026-06-18
6951,青新-創,-3500.0,0.0,-319.0,18000.0,-3819.0,-21.22,2026-06-18
6952,大武山,4000.0,0.0,3000.0,36685.0,7000.0,19.08,2026-06-18
6957,裕慶-KY,-11000.0,0.0,-265.0,76783.0,-11265.0,-14.67,2026-06-18
6958,日盛台駿,1000.0,0.0,15000.0,37922.0,16000.0,42.19,2026-06-18
6962,奕力-KY,1758030.0,0.0,37832.0,6052241.0,1795862.0,29.67,2026-06-18
6965,中傑-KY,-5000.0,0.0,1000.0,44900.0,-4000.0,-8.91,2026-06-18
6969,成信實業*-創,-22900.0,0.0,658.0,121264.0,-22242.0,-18.34,2026-06-18
6988,威力暘-創,3000.0,0.0,0.0,66010.0,3000.0,4.54,2026-06-18
6994,富威電力,-47000.0,0.0,-4865.0,1409572.0,-51865.0,-3.68,2026-06-18
7610,聯友金屬-創,107628.0,0.0,-1234.0,1985805.0,106394.0,5.36,2026-06-18
7631,聚賢研發-創,-5000.0,0.0,0.0,32065.0,-5000.0,-15.59,2026-06-18
7705,三商餐飲,1000.0,0.0,0.0,35089.0,1000.0,2.85,2026-06-18
7711,永擎,11000.0,0.0,1000.0,234775.0,12000.0,5.11,2026-06-18
7721,微程式,-209300.0,0.0,0.0,503279.0,-209300.0,-41.59,2026-06-18
7722,LINEPAY,35016.0,0.0,442.0,385472.0,35458.0,9.2,2026-06-18
7730,暉盛-創,-10712.0,0.0,687.0,138784.0,-10025.0,-7.22,2026-06-18
7732,金興精密,1000.0,0.0,0.0,40000.0,1000.0,2.5,2026-06-18
7736,虎山,3000.0,0.0,0.0,16005.0,3000.0,18.74,2026-06-18
7740,熙特爾-創,-121000.0,0.0,235.0,635924.0,-120765.0,-18.99,2026-06-18
7749,意騰-KY,6979.0,0.0,-2515.0,402207.0,4464.0,1.11,2026-06-18
7750,新代,79629.0,2000.0,-276.0,307498.0,81353.0,26.46,2026-06-18
7760,享溫馨,5800.0,0.0,-26000.0,165213.0,-20200.0,-12.23,2026-06-18
7765,中華資安,-44690.0,0.0,-7000.0,199758.0,-51690.0,-25.88,2026-06-18
7768,頌勝科技,-31860.0,0.0,-3000.0,147200.0,-34860.0,-23.68,2026-06-18
7769,鴻勁,-270147.0,-139050.0,350.0,1446331.0,-408847.0,-28.27,2026-06-18
7780,大研生醫*,170000.0,0.0,1858.0,3210657.0,171858.0,5.35,2026-06-18
7786,東方風能,2778.0,0.0,5000.0,205317.0,7778.0,3.79,2026-06-18
7788,松川精密,-366970.0,0.0,28023.0,3647223.0,-338947.0,-9.29,2026-06-18
7791,皇家可口,-7000.0,0.0,0.0,102244.0,-7000.0,-6.85,2026-06-18
7795,長廣,60201.0,0.0,-369.0,344908.0,59832.0,17.35,2026-06-18
7799,禾榮科,-80340.0,-18000.0,59894.0,964303.0,-38446.0,-3.99,2026-06-18
7803,雲象科技-創,8000.0,0.0,0.0,112784.0,8000.0,7.09,2026-06-18
7818,溢泰實業,34000.0,0.0,0.0,429840.0,34000.0,7.91,2026-06-18
7821,神數,-63500.0,0.0,10000.0,152824.0,-53500.0,-35.01,2026-06-18
7822,倍利科,21102.0,0.0,190.0,245118.0,21292.0,8.69,2026-06-18
7823,奧義賽博-KY創,-1000.0,0.0,2022.0,12160.0,1022.0,8.4,2026-06-18
7827,漢康-KY創,-5000.0,0.0,2000.0,463065.0,-3000.0,-0.65,2026-06-18
8011,台通,-230000.0,0.0,-2000.0,1447583.0,-232000.0,-16.03,2026-06-18
8016,矽創,-12844.0,-10345.0,9025.0,2607613.0,-14164.0,-0.54,2026-06-18
8021,尖點,234398.0,0.0,18540.0,1188992.0,252938.0,21.27,2026-06-18
8028,昇陽半導體,-1004600.0,-120000.0,55277.0,7052137.0,-1069323.0,-15.16,2026-06-18
8033,雷虎,546976.0,0.0,-16000.0,2842463.0,530976.0,18.68,2026-06-18
8039,台虹,-1186071.0,0.0,-60797.0,5310715.0,-1246868.0,-23.48,2026-06-18
8045,達運光電,-502.0,0.0,-569.0,87562.0,-1071.0,-1.22,2026-06-18
8046,南電,-5808053.0,4790463.0,120884.0,17763806.0,-896706.0,-5.05,2026-06-18
8070,長華*,-594698.0,-9907.0,22182.0,5728191.0,-582423.0,-10.17,2026-06-18
8072,陞泰,34220.0,0.0,-4000.0,411076.0,30220.0,7.35,2026-06-18
8081,致新,18147.0,71000.0,66319.0,3986055.0,155466.0,3.9,2026-06-18
8103,瀚荃,26015.0,0.0,20690.0,928017.0,46705.0,5.03,2026-06-18
8104,錸寶,-725000.0,0.0,1000.0,7310968.0,-724000.0,-9.9,2026-06-18
8105,凌巨,4156044.0,0.0,11000.0,16220091.0,4167044.0,25.69,2026-06-18
8110,華東,45630.0,0.0,-221210.0,15164864.0,-175580.0,-1.16,2026-06-18
8112,至上,2706546.0,1000.0,-37769.0,16490673.0,2669777.0,16.19,2026-06-18
8114,振樺電,-114076.0,0.0,-1716.0,605008.0,-115792.0,-19.14,2026-06-18
8131,福懋科,239102.0,-1000.0,276409.0,6206850.0,514511.0,8.29,2026-06-18
8150,南茂,15843777.0,326000.0,1098484.0,73251782.0,17268261.0,23.57,2026-06-18
8162,微矽電子-創,279780.0,0.0,-5113.0,1448712.0,274667.0,18.96,2026-06-18
8163,達方,129123.0,0.0,12239.0,7719062.0,141362.0,1.83,2026-06-18
8201,無敵,-12000.0,0.0,440.0,100839.0,-11560.0,-11.46,2026-06-18
8210,勤誠,300324.0,-386000.0,593.0,1146686.0,-85083.0,-7.42,2026-06-18
8213,志超,199003.0,0.0,1660.0,602069.0,200663.0,33.33,2026-06-18
8215,明基材,-749494.0,5000.0,-3551.0,9801202.0,-748045.0,-7.63,2026-06-18
8222,寶一,42000.0,0.0,0.0,273239.0,42000.0,15.37,2026-06-18
8249,菱光,-67973.0,0.0,-655.0,686967.0,-68628.0,-9.99,2026-06-18
8261,富鼎,-77100.0,0.0,61575.0,2912328.0,-15525.0,-0.53,2026-06-18
8271,宇瞻,-175601.0,0.0,13783.0,2179722.0,-161818.0,-7.42,2026-06-18
8341,日友,-35015.0,0.0,300.0,187300.0,-34715.0,-18.53,2026-06-18
8367,建新國際,-10000.0,0.0,-2000.0,33003.0,-12000.0,-36.36,2026-06-18
8374,羅昇,131580.0,0.0,2055.0,523639.0,133635.0,25.52,2026-06-18
8404,百和興業-KY,-121000.0,0.0,2000.0,279665.0,-119000.0,-42.55,2026-06-18
8411,福貞-KY,10000.0,0.0,-6000.0,270562.0,4000.0,1.48,2026-06-18
8422,可寧衛*,-3784789.0,0.0,-61915.0,9757045.0,-3846704.0,-39.42,2026-06-18
8429,金麗-KY,30000.0,0.0,0.0,703227.0,30000.0,4.27,2026-06-18
8438,昶昕,92000.0,0.0,26221.0,1619771.0,118221.0,7.3,2026-06-18
8442,威宏-KY,14000.0,0.0,-4000.0,79498.0,10000.0,12.58,2026-06-18
8443,阿瘦,0.0,0.0,0.0,24154.0,0.0,0.0,2026-06-18
8454,富邦媒,-59191.0,-6000.0,17500.0,1255820.0,-47691.0,-3.8,2026-06-18
8462,柏文,-75248.0,0.0,0.0,233271.0,-75248.0,-32.26,2026-06-18
8463,潤泰材,-18000.0,0.0,1000.0,97089.0,-17000.0,-17.51,2026-06-18
8464,億豐,-211332.0,204625.0,-12261.0,1306211.0,-18968.0,-1.45,2026-06-18
8466,美吉吉-KY,-27000.0,0.0,-1000.0,82971.0,-28000.0,-33.75,2026-06-18
8467,波力-KY,1000.0,0.0,0.0,7047.0,1000.0,14.19,2026-06-18
8473,山林水,-81120.0,0.0,3000.0,1363503.0,-78120.0,-5.73,2026-06-18
8476,台境*,1149011.0,0.0,2339.0,3430370.0,1151350.0,33.56,2026-06-18
8478,東哥遊艇,-63413.0,0.0,-1146.0,239114.0,-64559.0,-27.0,2026-06-18
8481,政伸,0.0,0.0,0.0,6078.0,0.0,0.0,2026-06-18
8487,愛爾達-創,4000.0,0.0,0.0,25829.0,4000.0,15.49,2026-06-18
8488,吉源-KY,500.0,0.0,0.0,11630.0,500.0,4.3,2026-06-18
8499,鼎炫-KY,6000.0,0.0,293.0,57297.0,6293.0,10.98,2026-06-18
8926,台汽電,-1086232.0,574000.0,-323.0,12774581.0,-512555.0,-4.01,2026-06-18
8940,新天地,19000.0,0.0,5000.0,63813.0,24000.0,37.61,2026-06-18
8996,高力,35473.0,1175000.0,-107040.0,5947423.0,1103433.0,18.55,2026-06-18
9103,美德醫療-DR,-370000.0,0.0,0.0,1442856.0,-370000.0,-25.64,2026-06-18
9105,泰金寶-DR,-1684000.0,0.0,-4241.0,45601923.0,-1688241.0,-3.7,2026-06-18
9136,巨騰-DR,-124000.0,0.0,1238.0,1392688.0,-122762.0,-8.81,2026-06-18
9802,鈺齊-KY,-143913.0,0.0,-6283.0,854666.0,-150196.0,-17.57,2026-06-18
9902,台火,16000.0,0.0,-127.0,100101.0,15873.0,15.86,2026-06-18
9904,寶成,-14774528.0,-3947878.0,1236509.0,43192125.0,-17485897.0,-40.48,2026-06-18
9905,大華,10725.0,0.0,-3000.0,98778.0,7725.0,7.82,2026-06-18
9906,欣巴巴,-168817.0,0.0,-2285.0,975566.0,-171102.0,-17.54,2026-06-18
9907,統一實,1247371.0,-2809181.0,-50000.0,11090252.0,-1611810.0,-14.53,2026-06-18
9908,大台北,132453.0,0.0,0.0,343896.0,132453.0,38.52,2026-06-18
9910,豐泰,581579.0,-807000.0,3793.0,4796301.0,-221628.0,-4.62,2026-06-18
9911,櫻花,-179577.0,0.0,0.0,353874.0,-179577.0,-50.75,2026-06-18
9912,偉聯,-1000.0,0.0,-3000.0,25481.0,-4000.0,-15.7,2026-06-18
9914,美利達,-211902.0,0.0,23360.0,980872.0,-188542.0,-19.22,2026-06-18
9917,中保科,-445575.0,-11000.0,-1000.0,1088780.0,-457575.0,-42.03,2026-06-18
9918,欣天然,0.0,0.0,0.0,15790.0,0.0,0.0,2026-06-18
9919,康那香,51000.0,0.0,0.0,504678.0,51000.0,10.11,2026-06-18
9921,巨大,-711427.0,-15000.0,8305.0,2136328.0,-718122.0,-33.61,2026-06-18
9924,福興,29190.0,0.0,0.0,90995.0,29190.0,32.08,2026-06-18
9925,新保,-104520.0,0.0,-2000.0,276323.0,-106520.0,-38.55,2026-06-18
9926,新海,1000.0,0.0,0.0,7123.0,1000.0,14.04,2026-06-18
9927,泰銘,2160.0,0.0,-1000.0,39233.0,1160.0,2.96,2026-06-18
9929,秋雨,0.0,0.0,580.0,3339.0,580.0,17.37,2026-06-18
9930,中聯資源,3000.0,-1000.0,2000.0,122315.0,4000.0,3.27,2026-06-18
9931,欣高,2000.0,0.0,-86.0,36265.0,1914.0,5.28,2026-06-18
9933,中鼎,-403376.0,-12000.0,12000.0,4305688.0,-403376.0,-9.37,2026-06-18
9934,成霖,-94861.0,0.0,-32000.0,986616.0,-126861.0,-12.86,2026-06-18
9935,慶豐富,-34494.0,0.0,1000.0,286695.0,-33494.0,-11.68,2026-06-18
9937,全國,-11000.0,0.0,5000.0,53004.0,-6000.0,-11.32,2026-06-18
9938,百和,-676172.0,-10478.0,4472.0,1332054.0,-682178.0,-51.21,2026-06-18
9939,宏全,-73386.0,-4257.0,1000.0,1065930.0,-76643.0,-7.19,2026-06-18
9940,信義,51000.0,0.0,15999.0,1517236.0,66999.0,4.42,2026-06-18
9941,裕融,-152027.0,-108293.0,1027.0,1392321.0,-259293.0,-18.62,2026-06-18
9942,茂順,-6000.0,0.0,0.0,51180.0,-6000.0,-11.72,2026-06-18
9943,好樂迪,0.0,0.0,-1000.0,71409.0,-1000.0,-1.4,2026-06-18
9944,新麗,-17500.0,0.0,2000.0,116754.0,-15500.0,-13.28,2026-06-18
9945,潤泰新,-1607529.0,696000.0,142752.0,17961489.0,-768777.0,-4.28,2026-06-18
9946,三發地產,14161.0,0.0,12000.0,3024717.0,26161.0,0.86,2026-06-18
9955,佳龍,-87000.0,0.0,0.0,333547.0,-87000.0,-26.08,2026-06-18
9958,世紀鋼,-744114.0,0.0,19996.0,2599236.0,-724118.0,-27.86,2026-06-18
1101,台泥,-20897345.0,-46981.0,77066.0,40462324.0,-20867260.0,-51.57,2026-06-22
1102,亞泥,14609.0,-5598696.0,1077230.0,19843503.0,-4506857.0,-22.71,2026-06-22
1103,嘉泥,139590.0,0.0,-9000.0,379918.0,130590.0,34.37,2026-06-22
1104,環泥,-1811690.0,0.0,-15977.0,2678468.0,-1827667.0,-68.24,2026-06-22
1108,幸福,158000.0,0.0,-8000.0,504876.0,150000.0,29.71,2026-06-22
1109,信大,-11000.0,0.0,826.0,234637.0,-10174.0,-4.34,2026-06-22
1110,東泥,39000.0,0.0,0.0,172665.0,39000.0,22.59,2026-06-22
1201,味全,-148000.0,0.0,-9001.0,503986.0,-157001.0,-31.15,2026-06-22
1203,味王,2000.0,0.0,-2000.0,12055.0,0.0,0.0,2026-06-22
1210,大成,-202000.0,111000.0,5000.0,1631362.0,-86000.0,-5.27,2026-06-22
1215,卜蜂,43000.0,0.0,72.0,815664.0,43072.0,5.28,2026-06-22
1216,統一,-8837347.0,9077016.0,39963.0,14851130.0,279632.0,1.88,2026-06-22
1217,愛之味,-72000.0,0.0,-3000.0,548184.0,-75000.0,-13.68,2026-06-22
1218,泰山,-217000.0,0.0,-173.0,898276.0,-217173.0,-24.18,2026-06-22
1219,福壽,-45696.0,0.0,-3000.0,499989.0,-48696.0,-9.74,2026-06-22
1220,台榮,-11000.0,0.0,0.0,94424.0,-11000.0,-11.65,2026-06-22
1225,福懋油,-80647.0,0.0,7000.0,177781.0,-73647.0,-41.43,2026-06-22
1227,佳格,-73843.0,0.0,-5455.0,1033723.0,-79298.0,-7.67,2026-06-22
1229,聯華,-809000.0,-1000.0,-4669.0,3844925.0,-814669.0,-21.19,2026-06-22
1231,聯華食,-75000.0,0.0,3090.0,359188.0,-71910.0,-20.02,2026-06-22
1232,大統益,-60000.0,0.0,-4514.0,385597.0,-64514.0,-16.73,2026-06-22
1233,天仁,3000.0,0.0,0.0,22276.0,3000.0,13.47,2026-06-22
1234,黑松,23000.0,0.0,-6000.0,123440.0,17000.0,13.77,2026-06-22
1235,興泰,0.0,0.0,-1000.0,21371.0,-1000.0,-4.68,2026-06-22
1236,宏亞,1000.0,0.0,-2000.0,66181.0,-1000.0,-1.51,2026-06-22
1256,鮮活果汁-KY,-2540.0,0.0,0.0,35052.0,-2540.0,-7.25,2026-06-22
1301,台塑,16495001.0,-104280.0,937642.0,51915785.0,17328363.0,33.38,2026-06-22
1303,南亞,-5341770.0,3716000.0,310946.0,56846553.0,-1314824.0,-2.31,2026-06-22
1304,台聚,1337387.0,0.0,-144131.0,8383029.0,1193256.0,14.23,2026-06-22
1305,華夏,996030.0,0.0,78716.0,3287940.0,1074746.0,32.69,2026-06-22
1307,三芳,212050.0,-4900.0,13360.0,1172044.0,220510.0,18.81,2026-06-22
1308,亞聚,49368.0,0.0,31119.0,2989410.0,80487.0,2.69,2026-06-22
1309,台達化,581179.0,0.0,72863.0,3914441.0,654042.0,16.71,2026-06-22
1310,台苯,4719714.0,0.0,30253.0,19401898.0,4749967.0,24.48,2026-06-22
1312,國喬,1263577.0,0.0,150510.0,22473896.0,1414087.0,6.29,2026-06-22
1313,聯成,3320722.0,0.0,25915.0,9962850.0,3346637.0,33.59,2026-06-22
1314,中石化,17463686.0,0.0,61595.0,47178387.0,17525281.0,37.15,2026-06-22
1315,達新,-7000.0,0.0,-1000.0,35854.0,-8000.0,-22.31,2026-06-22
1316,上曜,-1077995.0,0.0,-347.0,3899422.0,-1078342.0,-27.65,2026-06-22
1319,東陽,1704050.0,-4680765.0,-1805483.0,20044867.0,-4782198.0,-23.86,2026-06-22
1321,大洋,-124000.0,0.0,-2250.0,256309.0,-126250.0,-49.26,2026-06-22
1323,永裕,-28000.0,0.0,-2000.0,508419.0,-30000.0,-5.9,2026-06-22
1324,地球,-14000.0,0.0,-2000.0,73854.0,-16000.0,-21.66,2026-06-22
1325,恆大,-245000.0,0.0,0.0,589319.0,-245000.0,-41.57,2026-06-22
1326,台化,10088805.0,-988.0,861760.0,33297275.0,10949577.0,32.88,2026-06-22
1337,再生-KY,204000.0,0.0,2000.0,691681.0,206000.0,29.78,2026-06-22
1338,廣華-KY,1000.0,0.0,-3000.0,106317.0,-2000.0,-1.88,2026-06-22
1339,昭輝,-32000.0,0.0,-987.0,235790.0,-32987.0,-13.99,2026-06-22
1340,勝悅-KY,-18000.0,0.0,1000.0,307783.0,-17000.0,-5.52,2026-06-22
1341,富林-KY,-2000.0,0.0,0.0,50048.0,-2000.0,-4.0,2026-06-22
1342,八貫,241120.0,0.0,-2000.0,1035325.0,239120.0,23.1,2026-06-22
1402,遠東新,-11916798.0,12928622.0,-351678.0,32428444.0,660146.0,2.04,2026-06-22
1409,新纖,3211870.0,-1000.0,281236.0,36341896.0,3492106.0,9.61,2026-06-22
1410,南染,8000.0,0.0,-1000.0,141070.0,7000.0,4.96,2026-06-22
1413,宏洲,3000.0,0.0,-1000.0,22253.0,2000.0,8.99,2026-06-22
1414,東和,-17300.0,0.0,0.0,109378.0,-17300.0,-15.82,2026-06-22
1416,廣豐,-73000.0,0.0,0.0,808104.0,-73000.0,-9.03,2026-06-22
1417,嘉裕,-7000.0,0.0,0.0,268642.0,-7000.0,-2.61,2026-06-22
1418,東華,0.0,0.0,-1000.0,32509.0,-1000.0,-3.08,2026-06-22
1419,新紡,-7000.0,0.0,-4275.0,216926.0,-11275.0,-5.2,2026-06-22
1423,利華,-26690.0,0.0,7000.0,128692.0,-19690.0,-15.3,2026-06-22
1432,大魯閣,-12000.0,0.0,0.0,2269073.0,-12000.0,-0.53,2026-06-22
1434,福懋,1462975.0,-1000.0,5885.0,4717230.0,1467860.0,31.12,2026-06-22
